    Object      Image   Exp_time               RA              DEC             time       filter
6385 1778096p 387 26.4876398468 13.3259579396 57046.2509323 r.MP9601
6385 1778105p 387 26.49750789 13.3298503344 57046.3167193 r.MP9601
8128 1681687p 387 19.8192655213 13.154596325 56655.3120749 r.MP9601
8839 1691902p 287 211.872132339 -14.1935880752 56713.5200542 r.MP9601
8839 1691913p 387 211.871255279 -14.1928704808 56713.5678939 r.MP9601
8839 1691923p 387 211.870489979 -14.1922443263 56713.6096375 r.MP9601
11115 1691678p 287 215.278434628 -11.759880256 56712.5856307 r.MP9601
11115 1691911p 287 215.274215109 -11.7670348911 56713.5552337 r.MP9601
11115 1692332p 287 215.231506309 -11.7798935745 56716.5166955 r.MP9601
11972 1686684p 387 214.734713404 -14.2636679929 56689.6377584 r.MP9601
11972 1686793p 387 214.852222831 -14.3213709356 56690.6356086 r.MP9601
11972 1686860p 387 214.959371565 -14.3747775029 56691.5801931 r.MP9601
11995 1717293p 287 240.156525179 -13.0710888263 56810.4729478 r.MP9601
12292 1645164p 287 213.76245175 -11.6777692501 56506.262518 r.MP9601
12292 1645696p 287 214.415959648 -11.9957577424 56509.275333 r.MP9601
13322 1626167p 287 216.027312819 -13.869711796 56423.4861798 r.MP9601
13322 1626304p 287 215.829407516 -13.8301181612 56424.493437 r.MP9601
13322 1631614p 287 211.362064885 -13.083231157 56456.2735669 r.MP9601
13322 1631624p 287 211.359352126 -13.0831749923 56456.3140056 r.MP9601
13753 1625356p 287 242.522506108 -12.7826640848 56420.4713937 r.MP9601
13753 1625367p 287 242.514835491 -12.7809229766 56420.5152258 r.MP9601
13753 1625378p 287 242.507166133 -12.7791821539 56420.5590507 r.MP9601
13753 1625661p 287 242.329904128 -12.7393182172 56421.5665804 r.MP9601
13753 1625936p 287 242.150908753 -12.6999905303 56422.5716721 r.MP9601
13753 1630540p 287 237.520116126 -11.9268338193 56447.3890171 r.MP9601
13753 1630866p 287 237.170375809 -11.8887992283 56449.3800434 r.MP9601
14077 1645761p 287 11.1541305891 4.34507215514 56509.5048103 r.MP9601
14077 1645774p 287 11.1537312872 4.34587075894 56509.5580506 r.MP9601
14077 1646270p 287 11.1082966314 4.38068858486 56512.4837158 r.MP9601
14077 1646280p 287 11.1073912038 4.38103350966 56512.5225198 r.MP9601
15191 1657924p 287 14.2190474904 3.80407105399 56571.3878426 r.MP9601
15191 1657925p 287 14.2180029764 3.80377177481 56571.3931763 r.MP9601
15191 1657940p 287 14.2063081021 3.80042090301 56571.4528948 r.MP9601
15191 1657943p 287 14.203614552 3.79964913404 56571.4666491 r.MP9601
15191 1657945p 287 14.2017904914 3.7991264954 56571.4759634 r.MP9601
15191 1658280p 287 13.6096076158 3.63032736172 56574.504149 r.MP9601
15191 1658281p 287 13.6087013889 3.63007175926 56574.5087963 r.MP9601
15487 1646289p 287 21.0102686245 12.7557477612 56512.5595474 r.MP9601
15487 1646300p 287 21.0116881829 12.7565000057 56512.6032261 r.MP9601
15487 1646301p 287 21.0118521769 12.7565869086 56512.6082721 r.MP9601
15487 1646429p 287 21.0381913596 12.7707805119 56513.4874517 r.MP9601
15487 1646452p 287 21.0407034446 12.7721552848 56513.5774368 r.MP9601
15487 1651185p 287 20.4404356789 12.5918998868 56536.510179 r.MP9601
