    Object      Image   Exp_time               RA              DEC             time       filter
364993 1736588p 287 25.5421036924 13.0687932015 56899.5365908 r.MP9601
368112 1635764p 287 209.086096133 -11.3724247884 56477.2750497 r.MP9601
368112 1636121p 287 209.190620202 -11.7002977436 56479.2780879 r.MP9601
369832 1729715p 287 16.6738550784 6.79504555798 56865.5838032 r.MP9601
369832 1734906p 287 17.2193644767 4.62065202592 56891.5526193 r.MP9601
369832 1736286p 287 16.9302716176 3.89011045202 56897.4223208 r.MP9601
373742 1672376p 287 13.4973189187 4.73539158995 56630.2588282 r.MP9601
373742 1672389p 287 13.5005528646 4.72909733279 56630.3109186 r.MP9601
373742 1672747p 387 13.6266589659 4.50488870755 56632.2158041 r.MP9601
379792 1671731p 387 23.2931785355 12.2518356634 56624.2920804 r.MP9601
391032 1691910p 287 216.476364934 -11.8677851824 56713.5513495 r.MP9601
391032 1692331p 287 216.339522114 -12.031799104 56716.5127669 r.MP9601
391032 1698316p 287 212.823140177 -13.1463297114 56744.4339038 r.MP9601
391032 1698326p 287 212.815622319 -13.1473494498 56744.4729577 r.MP9601
