    Object      Image   Exp_time               RA              DEC             time       filter
1662 1735065p 287 23.9743930752 13.7575759446 56892.5447658 r.MP9601
1662 1735077p 287 23.977029919 13.7610005862 56892.591643 r.MP9601
1662 1736156p 287 24.1401779274 14.0233284578 56896.4409714 r.MP9601
1662 1736183p 287 24.142933385 14.029425074 56896.5368134 r.MP9601
1662 1736557p 287 24.1952372391 14.2020460321 56899.4205208 r.MP9601
1662 1736586p 287 24.196049563 14.2081535047 56899.5288306 r.MP9601
1662 1741551p 287 23.0641915315 14.7929368648 56918.3715142 r.MP9601
1662 1741562p 287 23.0585356455 14.7931229137 56918.416166 r.MP9601
1662 1778903p 287 25.4852727946 15.2213228889 57050.2832798 r.MP9601
4325 1728413p 287 211.590288722 -12.3132201636 56856.2836994 r.MP9601
10504 1635772p 287 212.687046328 -12.8499307603 56477.3075455 r.MP9601
10504 1636130p 287 212.762676568 -12.9228329546 56479.3153185 r.MP9601
10504 1645168p 287 215.66331238 -14.4543108929 56506.2784819 r.MP9601
10504 1645697p 287 216.180874731 -14.6779245629 56509.2793008 r.MP9601
10504 1645823p 287 216.357546089 -14.7527327271 56510.2593423 r.MP9601
10504 1645955p 287 216.541723305 -14.8299567193 56511.259232 r.MP9601
15575 1704848p 287 237.199381518 -13.7088829103 56777.4247935 r.MP9601
15575 1704861p 287 237.190001575 -13.7051936084 56777.4760734 r.MP9601
15575 1704874p 287 237.180536662 -13.7014708867 56777.5278178 r.MP9601
15575 1716493p 287 231.185460414 -11.7417133776 56806.3509138 r.MP9601
15575 1716503p 287 231.177572146 -11.7395644861 56806.3897882 r.MP9601
15575 1716513p 287 231.169692107 -11.7374178361 56806.4286221 r.MP9601
15575 1716735p 287 230.959712956 -11.6803649672 56807.4701852 r.MP9601
15575 1716954p 287 230.777582569 -11.631484176 56808.3864732 r.MP9601
16759 1774673p 387 16.8496729199 5.0606111176 57039.2385488 r.MP9601
17281 1616943p 287 242.677861679 -13.8900500359 56392.6092655 r.MP9601
17281 1617915p 287 242.10514548 -13.3145495133 56401.4721528 r.MP9601
17281 1617928p 287 242.100123685 -13.3109226614 56401.5250138 r.MP9601
17281 1625346p 287 239.278531249 -11.9538445395 56420.4303112 r.MP9601
17281 1625358p 287 239.269003094 -11.9503549719 56420.4793832 r.MP9601
17281 1625369p 287 239.260487546 -11.947236259 56420.5232401 r.MP9601
17281 1625652p 287 239.063195005 -11.8757749314 56421.5302363 r.MP9601
17281 1625904p 287 238.868669272 -11.8069624483 56422.5076793 r.MP9601
17281 1722514p 287 12.2562349735 4.607117183 56834.6033394 r.MP9601
17281 1729016p 287 18.3548716815 6.22363531902 56862.5608715 r.MP9601
17281 1729720p 287 18.8146534086 6.29701498676 56865.603386 r.MP9601
31728 1734910p 287 17.5798975432 6.58574046711 56891.5681404 r.MP9601
31728 1734914p 387 17.5790692649 6.58485362371 56891.5882198 r.MP9601
31728 1736288p 287 17.2432201292 6.2854189346 56897.4309135 r.MP9601
31728 1774995p 387 12.2073809723 2.26938660322 57040.2508336 r.MP9601
34335 1722366p 287 12.9743156272 3.18260036287 56833.600572 r.MP9601
34335 1722509p 287 13.2289131204 3.25848710262 56834.5838312 r.MP9601
34335 1729018p 287 19.2806697562 4.73457096255 56862.5686752 r.MP9601
34335 1756647p 500 10.9866404948 -2.41952514468 56977.3664236 r.MP9601
34335 1756648p 500 10.9862354167 -2.41959398148 56977.3727778 r.MP9601
34335 1756649p 500 10.9858310764 -2.4196626929 56977.3791204 r.MP9601
34335 1757677p 500 10.7185271991 -2.42884670782 56983.1922454 r.MP9601
34335 1757678p 500 10.7183666088 -2.42878960905 56983.198669 r.MP9601
34335 1757679p 500 10.7182077546 -2.42873312757 56983.2050231 r.MP9601
34335 1757772p 500 10.6941946615 -2.41890755208 56984.2207292 r.MP9601
34335 1757773p 500 10.6940757378 -2.41882826968 56984.2270718 r.MP9601
38248 1681687p 387 19.5575875177 13.1478391919 56655.3120749 r.MP9601
54446 1616726p 287 238.89951088 -12.5615384211 56391.5551561 r.MP9601
54446 1616922p 287 238.846945834 -12.4977035633 56392.5241304 r.MP9601
54446 1616932p 287 238.844599925 -12.4949950025 56392.5649288 r.MP9601
54446 1617938p 287 238.048108296 -11.8621231446 56401.565745 r.MP9601
54446 1728794p 287 14.5263806771 4.07244972605 56861.5636502 r.MP9601
54446 1729702p 287 15.0250494031 4.11798520419 56865.531114 r.MP9601
54446 1734908p 287 16.0707852576 3.38228701594 56891.5603804 r.MP9601
57189 1615943p 287 216.759207784 -13.601311709 56386.562711 r.MP9601
57499 1617917p 287 242.842446522 -14.4612954397 56401.4801506 r.MP9601
57499 1617930p 287 242.83537482 -14.4596945767 56401.5330232 r.MP9601
57499 1625926p 287 239.059647125 -13.7878975239 56422.5318653 r.MP9601
60541 1686683p 387 219.118947393 -15.4990009268 56689.6327123 r.MP9601
60541 1686792p 387 219.290365196 -15.571194652 56690.6305048 r.MP9601
60541 1686859p 387 219.449192451 -15.6385179029 56691.5751547 r.MP9601
62670 1757441p 387 24.2812215834 13.1932708118 56981.2134853 r.MP9601
62670 1757463p 387 24.2600913708 13.1868322429 56981.3539632 r.MP9601
62670 1757549p 287 24.1269334442 13.1462244847 56982.2474491 r.MP9601
62670 1757591p 287 24.1027211064 13.1388243433 56982.4139523 r.MP9601
62670 1778097p 387 26.1674389212 14.0506408249 57046.2562031 r.MP9601
62670 1778106p 387 26.1800278265 14.0552202673 57046.3218843 r.MP9601
64702 1757891p 287 15.0192123028 5.56434584584 56985.2477669 r.MP9601
64702 1757975p 287 14.9541122771 5.5780293991 56986.243962 r.MP9601
65312 1667878p 287 22.4976524804 11.3952048131 56597.3368702 r.MP9601
65312 1667906p 387 22.4710579742 11.3815046129 56597.4750235 r.MP9601
84241 1715389p 287 216.458589098 -14.2064405567 56799.4342528 r.MP9601
84241 1715880p 287 215.948245284 -13.9866171208 56802.4381967 r.MP9601
84241 1728415p 287 214.329380524 -12.7397366804 56856.2922088 r.MP9601
93765 1671730p 387 22.6942351244 13.8005935898 56624.286966 r.MP9601
93765 1672409p 287 22.5796149436 13.4542313496 56630.3904511 r.MP9601
93765 1672604p 287 22.5864243087 13.4132084718 56631.2715594 r.MP9601
93765 1672605p 387 22.5864941408 13.4129681895 56631.2769657 r.MP9601
93765 1672606p 387 22.5865844096 13.4126575869 56631.2839543 r.MP9601
103910 1704847p 287 238.479103763 -12.6298643149 56777.4209135 r.MP9601
103910 1704860p 287 238.469958549 -12.6259897073 56777.4721951 r.MP9601
103910 1704873p 287 238.460731208 -12.6220803042 56777.5239371 r.MP9601
103910 1705575p 287 237.729561543 -12.3262092193 56781.4505437 r.MP9601
103910 1705588p 287 237.719796995 -12.322421248 56781.50105 r.MP9601
103910 1705601p 287 237.709625751 -12.3184755068 56781.5536599 r.MP9601
103910 1705887p 287 237.34744551 -12.1812877392 56783.3961058 r.MP9601
103910 1705902p 287 237.334070794 -12.1763465249 56783.4629794 r.MP9601
103910 1705917p 287 237.318860556 -12.1707271867 56783.5390306 r.MP9601
103910 1721429p 287 229.273209316 -10.3239046815 56829.3812708 r.MP9601
103910 1721439p 287 229.270179835 -10.3242178899 56829.4201518 r.MP9601
103910 1728593p 287 229.548407781 -11.3478769684 56857.2821588 r.MP9601
109938 1631660p 287 242.109305202 -13.2965243797 56456.4628058 r.MP9601
109938 1635437p 287 239.154888505 -13.3272403763 56475.3530621 r.MP9601
109938 1635598p 287 239.041643734 -13.343227463 56476.3899805 r.MP9601
116438 1691673p 287 214.134457779 -13.1723150825 56712.5662232 r.MP9601
116438 1691906p 287 214.132544151 -13.1909345065 56713.5358216 r.MP9601
116438 1692180p 287 214.10922183 -13.225631828 56715.6466902 r.MP9601
120133 1751560p 287 23.8591064176 12.5910204202 56952.4449162 r.MP9601
120133 1751570p 287 23.8502093721 12.5886019121 56952.4843127 r.MP9601
120133 1751580p 287 23.8414270839 12.5862145989 56952.5232011 r.MP9601
120133 1751806p 387 23.6333697152 12.5295567371 56953.4461346 r.MP9601
120133 1752059p 387 23.2254934347 12.4171911143 56955.2650762 r.MP9601
120133 1778899p 287 23.5432247055 13.1106668572 57050.2674944 r.MP9601
122706 1728799p 287 16.1903362617 4.07610918975 56861.5832809 r.MP9601
122706 1729713p 287 16.9893320614 4.20246520449 56865.5760282 r.MP9601
128885 1657412p 287 22.0249025294 12.6876191885 56568.4955304 r.MP9601
128885 1657502p 287 21.7914950685 12.6570574844 56569.5922409 r.MP9601
128885 1658261p 287 20.7296049427 12.4974357925 56574.4047101 r.MP9601
138186 1716500p 287 229.82234532 -10.6872356831 56806.3781164 r.MP9601
138186 1716510p 287 229.815225473 -10.6852399683 56806.416952 r.MP9601
138186 1716520p 287 229.808098895 -10.6832423671 56806.4558242 r.MP9601
138186 1716739p 287 229.621108226 -10.631262203 56807.4857083 r.MP9601
138186 1716958p 287 229.458054499 -10.5869588631 56808.4020597 r.MP9601
141168 1729485p 287 27.0763054543 15.3610628664 56864.5336882 r.MP9601
141168 1729496p 287 27.0830552351 15.3642067643 56864.5768868 r.MP9601
141168 1751576p 287 21.9513297683 14.1792734682 56952.5076477 r.MP9601
141168 1751802p 387 21.7613290418 14.091804858 56953.4258794 r.MP9601
141168 1752102p 387 21.3504516565 13.8996834677 56955.4310391 r.MP9601
141168 1778895p 287 22.8708028851 11.9319883467 57050.2516792 r.MP9601
143421 1625355p 287 242.205543639 -14.2168337353 56420.4672596 r.MP9601
143421 1625366p 287 242.19641366 -14.215489294 56420.5112595 r.MP9601
143421 1625377p 287 242.187320836 -14.2141503239 56420.5550803 r.MP9601
143421 1625657p 287 241.979445608 -14.1838949356 56421.550259 r.MP9601
143421 1625932p 287 241.766892047 -14.1536037138 56422.5558021 r.MP9601
152288 1635446p 287 241.307021844 -13.4851080039 56475.388814 r.MP9601
152288 1635786p 287 241.107874304 -13.4890340372 56477.3681689 r.MP9601
153095 1734912p 287 24.5269382607 6.55636508048 56891.5759797 r.MP9601
153095 1734916p 387 24.5288584344 6.55566288104 56891.5983507 r.MP9601
153095 1736290p 287 24.9097428596 6.31874091437 56897.4387302 r.MP9601
154917 1646289p 287 21.2606073822 12.6540154816 56512.5595474 r.MP9601
154917 1646300p 287 21.2647204615 12.6557383644 56512.6032261 r.MP9601
154917 1646301p 287 21.2651956237 12.6559373999 56512.6082721 r.MP9601
154917 1646429p 287 21.3451415659 12.6893975207 56513.4874517 r.MP9601
154917 1646452p 287 21.3530902525 12.6927219714 56513.5774368 r.MP9601
154917 1651187p 287 21.7185369871 12.8220117051 56536.5179374 r.MP9601
154917 1651197p 287 21.7162719481 12.8209546869 56536.5567666 r.MP9601
154917 1651356p 287 21.6581610817 12.7937669157 56537.4994413 r.MP9601
154917 1651368p 287 21.6548411374 12.7922104687 56537.5508469 r.MP9601
155138 1729011p 287 16.2165213597 5.66916525723 56862.5414084 r.MP9601
155138 1729712p 287 16.4733237977 5.81308424753 56865.5720701 r.MP9601
155138 1734911p 287 16.7852638061 6.34547322876 56891.5720209 r.MP9601
155138 1734915p 387 16.7840514375 6.34536703589 56891.5932595 r.MP9601
155138 1736289p 287 16.3519372134 6.28028962795 56897.4347958 r.MP9601
161598 1728799p 287 15.6262795913 3.49022923989 56861.5832809 r.MP9601
161598 1729710p 287 15.9783956879 3.64532917444 56865.5639455 r.MP9601
161598 1734908p 287 16.3042112989 3.91838307646 56891.5603804 r.MP9601
161855 1729253p 287 24.1999418067 13.6925245034 56863.5049477 r.MP9601
161855 1729263p 287 24.2060908107 13.6960242025 56863.5441967 r.MP9601
161855 1729273p 287 24.2126401975 13.6997517791 56863.5860013 r.MP9601
161855 1729478p 287 24.3546641671 13.7809411888 56864.5059945 r.MP9601
161855 1729489p 287 24.361281085 13.784737781 56864.5493842 r.MP9601
161855 1729500p 287 24.3678679812 13.7885171477 56864.5925769 r.MP9601
161855 1735256p 287 26.8293471053 15.6698168369 56893.4742297 r.MP9601
161855 1735272p 287 26.8299881477 15.672575262 56893.5441616 r.MP9601
161855 1736564p 287 26.7792631904 15.868500561 56899.4495054 r.MP9601
161855 1736593p 287 26.7764205127 15.87137285 56899.5561058 r.MP9601
161855 1775267p 387 19.0832752621 12.6224243856 57041.2376053 r.MP9601
161855 1775276p 387 19.0943408705 12.6258055438 57041.283712 r.MP9601
161855 1778891p 287 21.3856293199 13.3366364307 57050.2358937 r.MP9601
168656 1692357p 387 238.262133606 -13.0898890429 56716.6333795 r.MP9601
168656 1692656p 387 239.266552802 -13.0831238209 56722.5660129 r.MP9601
168656 1704841p 287 237.892998588 -11.2660059486 56777.3973987 r.MP9601
168656 1704854p 287 237.88312503 -11.2636878091 56777.4489129 r.MP9601
168656 1704867p 287 237.873208588 -11.2613596009 56777.5006508 r.MP9601
174458 1691673p 287 213.566651484 -13.7338143434 56712.5662232 r.MP9601
174458 1691906p 287 213.566353854 -13.7540497647 56713.5358216 r.MP9601
174458 1692180p 287 213.547088555 -13.7929022507 56715.6466902 r.MP9601
181558 1645691p 287 213.779167856 -13.6794412992 56509.2553622 r.MP9601
182139 1635444p 287 240.849340428 -12.8132366144 56475.3808197 r.MP9601
182139 1635787p 287 240.634983724 -12.8778154772 56477.3720622 r.MP9601
187320 1729482p 287 25.7028560604 15.0444653999 56864.5219441 r.MP9601
187320 1729493p 287 25.7129514322 15.0488645673 56864.5649795 r.MP9601
187320 1729504p 287 25.7231249758 15.0532977988 56864.608348 r.MP9601
187320 1751518p 287 23.9504291122 14.6087150006 56952.2741028 r.MP9601
187320 1751529p 287 23.9409250384 14.6038536138 56952.3190925 r.MP9601
187320 1751540p 287 23.931457708 14.5990110214 56952.3639083 r.MP9601
187320 1751808p 387 23.7014608526 14.4807239143 56953.4562504 r.MP9601
187320 1752110p 387 23.2819744289 14.2609526998 56955.472189 r.MP9601
187320 1778100p 387 26.6622910914 12.3532935206 57046.2878527 r.MP9601
187320 1778110p 387 26.677020777 12.3574289844 57046.3436118 r.MP9601
199290 1681665p 287 21.5420662535 13.5429265651 56655.243085 r.MP9601
199290 1681849p 287 21.6616274275 13.5529722441 56656.3342126 r.MP9601
199290 1681944p 287 22.0097873885 13.5920782897 56659.2298705 r.MP9601
199290 1681956p 287 22.0158897732 13.592902406 56659.2769629 r.MP9601
199290 1681972p 387 22.0262848617 13.5943062443 56659.3571822 r.MP9601
199290 1682227p 287 22.1381486482 13.6097286777 56660.2115949 r.MP9601
199290 1682237p 287 22.1438789957 13.6105658272 56660.2540419 r.MP9601
199290 1682250p 387 22.1525599059 13.611834026 56660.318345 r.MP9601
199433 1667594p 287 23.8478888681 13.502688598 56595.5058975 r.MP9601
199433 1667910p 387 23.4216172283 13.379039806 56597.4953215 r.MP9601
199433 1671671p 387 19.3550348749 12.0825351677 56623.3715763 r.MP9601
199433 1672403p 287 18.8979082847 11.9186409608 56630.3665358 r.MP9601
199433 1681686p 387 19.7456342109 12.2023252366 56655.3070352 r.MP9601
199433 1681688p 387 19.7468068639 12.2027417775 56655.3179014 r.MP9601
208016 1698861p 387 217.433268973 -15.6183088973 56752.5848168 r.MP9601
208016 1728412p 287 211.225426176 -11.08089916 56856.2797859 r.MP9601
208016 1728421p 287 211.232530591 -11.0829960579 56856.3173423 r.MP9601
208148 1698690p 287 214.801060232 -13.6139719888 56751.4311386 r.MP9601
208148 1698700p 287 214.79452123 -13.6109967429 56751.4703726 r.MP9601
208148 1698854p 287 214.613797129 -13.528582144 56752.5451766 r.MP9601
208148 1698855p 387 214.612300303 -13.5278980908 56752.5540031 r.MP9601
209295 1692669p 387 244.839532785 -14.6248687656 56722.6315425 r.MP9601
209295 1692843p 387 245.01467955 -14.6149903658 56723.6061759 r.MP9601
209295 1728609p 287 234.182197304 -12.5880778222 56857.3458189 r.MP9601
210138 1691901p 287 212.398628744 -11.7486571406 56713.5160758 r.MP9601
210138 1691912p 387 212.398865029 -11.7476514171 56713.5596976 r.MP9601
210138 1691922p 387 212.399106825 -11.7466222307 56713.604337 r.MP9601
210138 1692175p 287 212.397593531 -11.6951586994 56715.6268233 r.MP9601
210364 1728420p 287 216.221779983 -13.6903910649 56856.313239 r.MP9601
210821 1686858p 387 216.479399541 -12.1981865049 56691.5701158 r.MP9601
210821 1686923p 387 216.627615117 -12.2527818209 56692.6500809 r.MP9601
210821 1686924p 387 216.628333597 -12.2530471057 56692.6553866 r.MP9601
210821 1698320p 287 216.690157302 -12.8053763061 56744.4494839 r.MP9601
210821 1698321p 287 216.689597873 -12.8052613848 56744.4533869 r.MP9601
210821 1698330p 287 216.684553434 -12.8042251241 56744.4885807 r.MP9601
210821 1698331p 287 216.683995107 -12.8041104289 56744.492476 r.MP9601
210821 1698332p 287 216.68320977 -12.8039491001 56744.4979551 r.MP9601
210821 1698831p 387 215.399076302 -12.5286130316 56752.4125391 r.MP9601
210821 1698832p 387 215.398164281 -12.5284117678 56752.4176058 r.MP9601
212202 1715393p 287 214.525329873 -14.267536261 56799.4498917 r.MP9601
212202 1722437p 287 212.152442149 -12.7102382416 56834.3131665 r.MP9601
214851 1728440p 287 243.596830722 -13.792517986 56856.3732472 r.MP9601
217434 1615939p 287 215.849759395 -14.2881337651 56386.5466441 r.MP9601
217434 1616318p 287 215.343551171 -14.2273351094 56389.3952189 r.MP9601
217434 1616329p 287 215.335445018 -14.2263005404 56389.4390359 r.MP9601
217434 1616505p 287 215.150583779 -14.2023633067 56390.42769 r.MP9601
217434 1616516p 287 215.142008361 -14.2012324823 56390.4729229 r.MP9601
217434 1616683p 287 214.969398574 -14.1781770832 56391.3743421 r.MP9601
217434 1616694p 287 214.961026384 -14.1770392319 56391.4174607 r.MP9601
217434 1616705p 287 214.952646909 -14.1759003906 56391.4606168 r.MP9601
218955 1751776p 287 13.0655854675 2.31804431314 56953.311099 r.MP9601
218955 1751777p 287 13.0648995639 2.31768974039 56953.3149907 r.MP9601
218955 1751778p 287 13.0642130905 2.31733487317 56953.3188855 r.MP9601
218958 1722364p 287 13.9475910579 5.17241149928 56833.5927872 r.MP9601
218958 1722508p 287 14.1729464787 5.24438511862 56834.5799478 r.MP9601
218958 1729019p 287 19.198066536 6.59562146107 56862.5726235 r.MP9601
219044 1735070p 287 21.7675411682 11.3567395078 56892.5641735 r.MP9601
219044 1735082p 287 21.7665040897 11.3578091989 56892.6111356 r.MP9601
219044 1736160p 287 21.6359330824 11.4290941675 56896.4565193 r.MP9601
219044 1736197p 287 21.6294448823 11.4311576929 56896.5993787 r.MP9601
