    Object      Image   Exp_time               RA              DEC             time       filter
19023 1671650p 287 10.4490383025 1.52987292506 56623.2712651 r.MP9601
19023 1671660p 287 10.4483336288 1.52989765045 56623.3157708 r.MP9601
19023 1672595p 287 10.5122190684 1.61959961239 56631.2328405 r.MP9601
51605 1715389p 287 216.264049061 -14.1637213993 56799.4342528 r.MP9601
51605 1715880p 287 215.718863317 -13.955387385 56802.4381967 r.MP9601
68989 1626165p 287 215.320448959 -13.3440993472 56423.4781907 r.MP9601
68989 1626301p 287 215.119305328 -13.270998871 56424.4804753 r.MP9601
68989 1631612p 287 210.793177274 -11.6551371899 56456.2655076 r.MP9601
68989 1631622p 287 210.790867207 -11.6542266527 56456.3059759 r.MP9601
68989 1635767p 287 210.724594897 -11.6008578062 56477.2871127 r.MP9601
68989 1636125p 287 210.834467609 -11.638360478 56479.2946363 r.MP9601
68989 1645163p 287 214.016771192 -12.7358417341 56506.2585179 r.MP9601
68989 1645695p 287 214.546752141 -12.9149766409 56509.2711127 r.MP9601
70959 1691671p 287 213.322781408 -12.5156350324 56712.5584598 r.MP9601
70959 1691904p 287 213.320914188 -12.5205325564 56713.5278135 r.MP9601
70959 1692178p 287 213.29632114 -12.5247222222 56715.638792 r.MP9601
88847 1607616p 287 213.617127132 -12.3030072106 56331.5758074 r.MP9601
88847 1607630p 287 213.62475638 -12.305791217 56331.6400537 r.MP9601
88847 1609158p 287 214.321752568 -12.564361523 56338.5460308 r.MP9601
88847 1609292p 287 214.40093268 -12.594447031 56339.527864 r.MP9601
88847 1609293p 287 214.401305551 -12.5945898328 56339.5326241 r.MP9601
88847 1609429p 287 214.47854582 -12.6243335039 56340.5604021 r.MP9601
88847 1609430p 287 214.47889046 -12.62446687 56340.5651558 r.MP9601
88847 1611930p 287 214.852493696 -12.8331239493 56358.5376891 r.MP9601
88847 1611943p 287 214.850594425 -12.8328074042 56358.5946672 r.MP9601
88847 1612057p 287 214.816960737 -12.8268840642 56359.5083603 r.MP9601
88847 1612253p 287 214.773477874 -12.8185289082 56360.5241191 r.MP9601
88847 1612254p 287 214.773256839 -12.8184847012 56360.5289417 r.MP9601
88847 1612606p 287 214.667240265 -12.795632345 56362.5473097 r.MP9601
88847 1615908p 287 211.580395751 -11.9457740702 56386.4218483 r.MP9601
88847 1615918p 287 211.572634933 -11.9435020626 56386.4623395 r.MP9601
88847 1615928p 287 211.564917787 -11.9412428402 56386.5026028 r.MP9601
88847 1615940p 287 211.555705447 -11.9385458943 56386.5506672 r.MP9601
88847 1616083p 287 211.368664252 -11.8838449209 56387.5153315 r.MP9601
88847 1616084p 287 211.367904297 -11.883622863 56387.5192121 r.MP9601
88847 1616085p 287 211.367144457 -11.8834008388 56387.5230921 r.MP9601
88847 1616086p 287 211.366379096 -11.8831772015 56387.5270004 r.MP9601
88847 1616193p 287 211.157180643 -11.8219498135 56388.5828468 r.MP9601
88847 1616494p 287 210.791000717 -11.7140640391 56390.3834975 r.MP9601
88847 1728793p 287 14.3869480037 3.29652378321 56861.5597529 r.MP9601
88847 1729701p 287 15.1752602705 3.60810638251 56865.5270037 r.MP9601
88847 1734909p 287 17.762351083 4.6438967108 56891.5642599 r.MP9601
88847 1736284p 287 17.6470392838 4.61981902418 56897.4144781 r.MP9601
88847 1736287p 287 17.6465311974 4.61967246079 56897.4262031 r.MP9601
108174 1686686p 387 216.912041252 -14.6781234351 56689.647863 r.MP9601
108174 1686795p 387 217.191394562 -14.7815459571 56690.645729 r.MP9601
109895 1728796p 287 13.0954953507 2.75671117082 56861.5715195 r.MP9601
109895 1729704p 287 13.8947682725 2.94752002967 56865.5389238 r.MP9601
109895 1729704p 287 13.8947682725 2.94752002967 56865.5389238 r.MP9601
109895 1734908p 287 16.9916141084 3.16757800379 56891.5603804 r.MP9601
112679 1691674p 287 214.810467351 -11.4080581337 56712.5701027 r.MP9601
112679 1691907p 287 214.813783087 -11.4051233736 56713.5397039 r.MP9601
112679 1692181p 287 214.803077365 -11.3926205236 56715.6505969 r.MP9601
126361 1668256p 287 22.5265627663 11.3691121097 56601.4431093 r.MP9601
181014 1631352p 287 214.04607266 -13.8498852173 56455.359504 r.MP9601
181014 1631363p 287 214.045530284 -13.8492119238 56455.4043903 r.MP9601
181014 1635781p 287 215.424399699 -14.0980463806 56477.3432593 r.MP9601
181014 1636118p 287 215.693675605 -14.1713345389 56479.2657831 r.MP9601
181014 1636321p 287 215.84645006 -14.2134763713 56480.2928614 r.MP9601
208812 1691678p 287 214.959615357 -12.2380938453 56712.5856307 r.MP9601
208812 1691911p 287 214.999200624 -12.2531742733 56713.5552337 r.MP9601
208812 1692332p 287 215.084701953 -12.2884817374 56716.5166955 r.MP9601
208812 1698825p 387 211.795283079 -11.3898395092 56752.3821565 r.MP9601
209167 1691681p 287 214.357169992 -14.0116985726 56712.5973394 r.MP9601
209167 1691916p 287 214.352313694 -14.0193083084 56713.5803964 r.MP9601
209167 1692335p 287 214.303458279 -14.0308648172 56716.5283355 r.MP9601
212776 1728411p 287 212.355617923 -10.9856992913 56856.2758631 r.MP9601
215176 1607613p 287 212.673135784 -11.8543314851 56331.5641669 r.MP9601
215176 1607624p 287 212.677330435 -11.8551029153 56331.6137588 r.MP9601
215176 1607625p 287 212.677747902 -11.8551796909 56331.6186944 r.MP9601
215176 1607626p 287 212.678161396 -11.8552557356 56331.623583 r.MP9601
226330 1672377p 287 14.8039492544 2.89316699199 56630.2634242 r.MP9601
226330 1672390p 287 14.804319461 2.8949526941 56630.3156886 r.MP9601
247458 1778494p 387 216.185731404 -14.9468771519 57048.6225432 r.MP9601
251179 1607616p 287 213.678071983 -12.5914408894 56331.5758074 r.MP9601
251179 1607630p 287 213.682970763 -12.5933682784 56331.6400537 r.MP9601
251179 1609158p 287 214.087523771 -12.7601622403 56338.5460308 r.MP9601
251179 1609292p 287 214.12538507 -12.7775554733 56339.527864 r.MP9601
251179 1609293p 287 214.125557622 -12.7776361298 56339.5326241 r.MP9601
251179 1609429p 287 214.160012566 -12.7939615874 56340.5604021 r.MP9601
251179 1609430p 287 214.160161118 -12.794032892 56340.5651558 r.MP9601
251179 1611704p 287 213.904395366 -12.7988834283 56357.5098049 r.MP9601
251179 1611705p 287 213.904048436 -12.7988006027 56357.5154308 r.MP9601
251179 1611927p 287 213.838707323 -12.7829112733 56358.5253236 r.MP9601
251179 1611940p 287 213.834987864 -12.7819928882 56358.5804267 r.MP9601
251179 1611953p 287 213.831329139 -12.7810894994 56358.63463 r.MP9601
252472 1636120p 287 216.047645879 -12.6330935562 56479.2741091 r.MP9601
252472 1636322p 287 216.073118827 -12.6617972201 56480.2968867 r.MP9601
252472 1645484p 287 218.796110411 -14.048815286 56508.2716324 r.MP9601
252472 1646360p 287 219.64899025 -14.3955681861 56513.2501749 r.MP9601
254026 1729708p 287 12.6675745891 3.29731675268 56865.5560206 r.MP9601
254026 1735262p 287 12.2916670976 2.50569667374 56893.4976696 r.MP9601
254026 1736300p 287 11.8928174142 2.24774821085 56897.4783391 r.MP9601
254026 1736301p 287 11.8919245901 2.24719103492 56897.4863947 r.MP9601
254026 1736314p 287 11.8873988956 2.24436672936 56897.527228 r.MP9601
254026 1736507p 287 11.7633553333 2.16785517986 56898.6185151 r.MP9601
257477 1722359p 287 14.2211491332 3.13919053384 56833.5732595 r.MP9601
257477 1722506p 287 14.4567179698 3.21636519794 56834.5721548 r.MP9601
260754 1735254p 287 27.2048141035 13.1329099537 56893.4616377 r.MP9601
260754 1735270p 287 27.2096035439 13.1358763168 56893.5357968 r.MP9601
260754 1741575p 287 26.4214461006 13.2208447935 56918.4668749 r.MP9601
260754 1741586p 287 26.4160878742 13.219396945 56918.5095983 r.MP9601
260754 1742020p 287 25.7060176011 13.0143501098 56923.4962046 r.MP9601
270431 1645756p 287 12.989824702 2.48855255124 56509.4853855 r.MP9601
270431 1645768p 287 12.9910965706 2.48782576919 56509.5338376 r.MP9601
270431 1646262p 287 13.0447148119 2.43367857413 56512.4526219 r.MP9601
270431 1646272p 287 13.0451195263 2.43282597579 56512.4914745 r.MP9601
295230 1757899p 287 14.4673087319 4.42436571309 56985.2788898 r.MP9601
295230 1757987p 287 14.3993851949 4.39527931478 56986.3052049 r.MP9601
295230 1768990p 287 14.435312347 4.42880003706 57008.2705673 r.MP9601
295230 1768997p 287 14.4382474422 4.43011278007 57008.315151 r.MP9601
307357 1686683p 387 219.386132348 -14.9705185226 56689.6327123 r.MP9601
307357 1686792p 387 219.550219743 -15.0140911796 56690.6305048 r.MP9601
307357 1715382p 287 210.716314683 -11.0763150437 56799.405626 r.MP9601
307377 1717290p 287 244.898330563 -18.5989265802 56810.4611332 r.MP9601
310831 1631613p 287 210.488409409 -10.0257584541 56456.2695654 r.MP9601
310831 1631623p 287 210.485983955 -10.0257472251 56456.3099896 r.MP9601
310831 1635768p 287 210.350490436 -10.4089234721 56477.2910267 r.MP9601
310831 1636126p 287 210.453290932 -10.484913722 56479.2985273 r.MP9601
310831 1645163p 287 213.534135083 -12.0347195027 56506.2585179 r.MP9601
310831 1645692p 287 214.049991437 -12.2570913877 56509.2592978 r.MP9601
313528 1626149p 287 209.728709562 -12.6712071775 56423.4100157 r.MP9601
330350 1631353p 287 213.989630363 -12.5584375715 56455.3635298 r.MP9601
330350 1631364p 287 213.985774486 -12.5570774077 56455.4084526 r.MP9601
330350 1635776p 287 213.371360992 -12.339799855 56477.3231442 r.MP9601
330350 1636134p 287 213.439903612 -12.3641325292 56479.3309236 r.MP9601
330350 1645169p 287 216.174558169 -13.3045145465 56506.2825644 r.MP9601
330350 1645824p 287 216.833730252 -13.5240502192 56510.2636753 r.MP9601
330350 1645956p 287 217.008388753 -13.5818166826 56511.263223 r.MP9601
340371 1778493p 387 215.903971499 -13.642327866 57048.6174421 r.MP9601
349790 1686687p 387 217.567634415 -12.7966379884 56689.6529079 r.MP9601
349790 1686796p 387 217.796658817 -12.8715031237 56690.6507882 r.MP9601
349790 1686797p 387 217.797955542 -12.8719266732 56690.6564777 r.MP9601
349790 1686863p 387 218.008953136 -12.9406595247 56691.5953038 r.MP9601
349790 1704649p 387 214.933173238 -12.682281616 56776.3504266 r.MP9601
349790 1704650p 387 214.932021111 -12.6819990057 56776.3554633 r.MP9601
349790 1704657p 387 214.923941928 -12.6800172267 56776.3907821 r.MP9601
349790 1704658p 387 214.922783172 -12.6797329903 56776.3958477 r.MP9601
349790 1704666p 387 214.913223208 -12.6773879838 56776.4376399 r.MP9601
349790 1704667p 387 214.912070539 -12.6771052405 56776.4426789 r.MP9601
349790 1728414p 287 211.785647071 -13.0826454681 56856.287683 r.MP9601
363596 1617908p 287 216.202538816 -12.8393239605 56401.4419091 r.MP9601
363596 1617920p 287 216.192535425 -12.8349575679 56401.4924526 r.MP9601
363596 1617933p 287 216.182067732 -12.8303885119 56401.545342 r.MP9601
363596 1626157p 287 211.786974821 -10.9495246715 56423.4458285 r.MP9601
363596 1626290p 287 211.612557622 -10.875485895 56424.4316509 r.MP9601
363596 1635771p 287 211.188518643 -10.561066516 56477.3028547 r.MP9601
363596 1636129p 287 211.533449424 -10.6891980211 56479.3113986 r.MP9601
363596 1645485p 287 218.769797445 -13.2283522159 56508.2755828 r.MP9601
363832 1626154p 287 211.643206615 -10.4801419376 56423.4338894 r.MP9601
363832 1626290p 287 211.442183017 -10.403017879 56424.4316509 r.MP9601
363832 1645164p 287 213.471926302 -11.3842551007 56506.262518 r.MP9601
363832 1645696p 287 214.226314915 -11.6604199691 56509.275333 r.MP9601
363832 1752057p 387 14.0844891657 4.43611848235 56955.254879 r.MP9601
363832 1752076p 387 14.0691652791 4.42850068198 56955.3456872 r.MP9601
363832 1752078p 387 14.067348198 4.42759737578 56955.3564551 r.MP9601
363832 1752107p 387 14.0504142725 4.41917919392 56955.4568043 r.MP9601
363832 1752336p 387 13.7557050767 4.27283411522 56957.2449024 r.MP9601
363832 1752352p 387 13.7464663149 4.26822685868 56957.3030993 r.MP9601
363832 1752366p 387 13.7359454706 4.26298024343 56957.3693724 r.MP9601
363832 1752648p 387 13.4434100431 4.11733221874 56959.2579098 r.MP9601
363832 1757902p 387 11.6833907363 3.19944073936 56985.2911109 r.MP9601
363832 1768999p 287 13.8186670973 4.0852418423 57008.3232403 r.MP9601
388848 1722897p 287 16.3401398397 6.40599941805 56836.5951006 r.MP9601
