    Object      Image   Exp_time               RA              DEC             time       filter
14018 1668261p 287 16.4037670379 4.25600676628 56601.4626997 r.MP9601
14018 1672380p 287 15.970681721 4.20077150566 56630.2751613 r.MP9601
14018 1672393p 287 15.9755499634 4.20323460452 56630.327321 r.MP9601
14018 1672748p 387 16.1624225346 4.29666739709 56632.2210665 r.MP9601
141721 1626166p 287 215.052976426 -12.4402465776 56423.4821748 r.MP9601
141721 1626302p 287 214.828667085 -12.3958180934 56424.4844259 r.MP9601
141721 1631611p 287 211.032616294 -12.1130329965 56456.2616294 r.MP9601
141721 1631621p 287 211.033020838 -12.1144039517 56456.3020838 r.MP9601
141721 1635772p 287 213.034428953 -13.3871455622 56477.3075455 r.MP9601
141721 1636133p 287 213.406842512 -13.562863507 56479.3270454 r.MP9601
165417 1615943p 287 217.489881527 -13.9344812326 56386.562711 r.MP9601
165417 1616325p 287 216.922882269 -13.7200005461 56389.422932 r.MP9601
165417 1616339p 287 216.910860543 -13.7154557475 56389.4815746 r.MP9601
165417 1616340p 287 216.909836675 -13.7150686751 56389.4865691 r.MP9601
165417 1616343p 287 216.906974306 -13.71398656 56389.5005318 r.MP9601
165417 1616512p 287 216.709354089 -13.6393613032 56390.4552793 r.MP9601
165417 1616523p 287 216.699904424 -13.6357972861 56390.5004569 r.MP9601
165417 1616525p 287 216.698044572 -13.6350958278 56390.5093487 r.MP9601
165417 1616563p 287 216.690361897 -13.6321982454 56390.5460786 r.MP9601
165417 1616690p 287 216.509704847 -13.5641353526 56391.4017742 r.MP9601
165417 1616690p 287 216.509704847 -13.5641353526 56391.4017742 r.MP9601
165417 1616701p 287 216.500494286 -13.5606693991 56391.4449487 r.MP9601
165417 1616712p 287 216.491153703 -13.5571545183 56391.4887326 r.MP9601
165417 1616713p 287 216.489402937 -13.5564957017 56391.4969394 r.MP9601
165417 1616714p 287 216.488370915 -13.5561073495 56391.501777 r.MP9601
165417 1616715p 287 216.486899509 -13.5555536562 56391.5086742 r.MP9601
165417 1616720p 287 216.482109629 -13.5537512146 56391.5311267 r.MP9601
175844 1757982p 287 13.1883954833 1.33139362391 56986.2857859 r.MP9601
175844 1768988p 287 15.9060706343 3.53242747879 57008.2627153 r.MP9601
269702 1778495p 387 217.850373417 -14.6877366861 57048.6276336 r.MP9601
