eccentricity inclination objectname semimajor_axis
0.18608239999999998 7.6036768848600005 183851 2.4311572999999997
0.1056481 2.45624885671 146541 2.6895769
0.18059470000000002 2.5763592438900003 43870 2.5942084
0.21400039999999998 2.86921951608 372350 2.255548
0.164393 5.39738641494 240102 2.4408608
0.15134779999999998 2.2523098996599997 262035 2.4765231
0.12006389999999999 1.65168219364 285573 2.2845805
0.028838599999999995 12.483690608800002 324734 2.9662136
0.1118527 4.33716288798 262747 2.6263232000000003
0.08839739999999999 11.1774231371 112465 2.9667569
0.1629514 3.84637525497 151953 2.5236389999999997
0.09325750000000001 7.96224878479 393190 3.0376462
0.1795105 13.0982288856 308274 2.7240392000000004
0.11542609999999999 1.82676141695 198958 2.2310147000000002
0.1191421 14.5836736099 252563 2.6839407000000004
0.18999620000000003 13.8152482972 308272 2.6963855
0.060706399999999994 2.31177278422 329109 3.0473401
0.0317509 7.771671223969999 117783 3.2164039
0.0502584 20.3115494282 286093 1.8873493000000001
0.07861339999999999 7.549130663 356887 3.0316362999999997
0.08619639999999999 5.53921443011 198956 2.2301602000000003
0.10460330000000001 7.1580553265299995 311170 2.2265897
0.0578023 2.31404928127 367746 2.6899195
0.20724120000000001 3.6713783828199995 227050 3.0146642999999997
0.052136699999999994 2.20413355753 149939 2.7556743
0.14401660000000002 1.79488331393 182081 2.5496295
0.14368599999999998 6.759814284730001 369753 3.1304017999999996
0.18406199999999998 4.0596161902 370927 2.4671376
0.1820803 4.97549676236 98645 2.3409726
0.1518112 1.6739452494299998 75944 2.5435789
0.1552595 0.9921718447319999 98641 2.4715485
0.0374677 6.259459990340001 322903 2.7780006
0.124043 8.20941647441 191466 3.1095444
0.1259366 11.6873386762 57299 2.7675494
0.1039147 0.417042472846 349221 2.7240463
0.057277 2.16091264457 260295 3.0792238
0.042665800000000004 2.92140810767 241182 2.5318319
0.11821 6.56515501639 16250 2.3110611
0.0712731 1.8452717271 16709 2.9887975
0.2025545 3.86683033208 275 2.7715111
0.044391900000000005 8.734128824510002 34520 3.0068222999999996
0.0262807 10.7110081592 51844 3.1660678
0.1072105 2.33828244689 280985 2.6328767
0.1075312 5.66274952784 80592 2.3811387
0.11155330000000001 2.4927115135099998 376171 2.6019447
0.1090549 5.5524256502 193773 2.2195109
0.1928373 5.00336790795 149201 2.3716091
0.1259437 2.3515059264400002 149202 2.1272581
0.0830885 22.1561201452 105001 1.9036137999999998
0.1132922 1.21152932455 147143 2.6134987
0.09211060000000001 7.6764757154100005 193774 2.2417536
0.30541820000000003 14.4466132412 242694 3.1472868
0.21755789999999997 3.9331720492800004 354980 3.9670102999999997
0.14863020000000002 4.5173515360100005 259045 2.517141
0.17141979999999998 2.4642547270099997 26395 2.4445396
0.0592427 11.688467898499999 81852 2.6647719
0.1739572 8.3752859077 250195 2.5853173
0.0932504 6.673403603150001 148857 2.6718734
0.2057761 2.8506554800300004 17250 2.8051263
0.27446149999999997 4.79366132103 250654 2.5737362999999998
0.1360848 7.361158431130001 378460 3.1604345
0.27702709999999997 3.8055354778800004 52463 2.6500641
0.1183391 11.772171916900001 242699 3.0496244999999997
0.1154868 1.96448993309 63025 3.1308697999999997
0.0718705 2.1674260909900003 53739 2.4649403999999997
0.1915558 5.44771681199 101940 2.2959172000000003
0.18591839999999998 3.2040396435000003 107538 2.3850621
0.1499303 3.8761392207800003 57479 2.1673235
0.0446133 2.32751337394 9258 2.1491013
0.1770245 1.9514876588599999 367157 2.5624318
0.1577561 5.2072732969599995 10700 2.6622692000000003
0.2001741 6.148221948 10707 2.4306153999999998
0.1418924 7.71909248153 9253 2.3946121
0.21050529999999998 7.3398122193600015 10705 2.365549
0.21400300000000003 9.91138827131 144765 2.5888397999999997
0.08341060000000002 6.355951548740001 135690 2.4844744999999997
0.1378318 4.35371164426 306009 2.1442243
0.1350927 5.581284130479999 46791 2.3012123
0.1529192 2.1050162588599997 305766 2.4184034
0.06963939999999999 1.58776039675 277483 2.6317654999999998
0.15040520000000002 2.0893926939300003 24885 2.2012866
0.141295 9.41338307212 348599 2.2555379
0.15004360000000003 2.1763878593 168886 2.3260602
0.0995186 4.37349018393 247461 2.3498879
0.12128720000000001 9.51390147306 168884 2.325284
0.1524066 1.7553703701599996 219309 2.4002647
0.166148 6.48754916967 212828 2.7210971
0.1687289 8.73622727198 187414 2.5751673
0.11542069999999999 8.58552831373 84121 2.6825856
0.2816236 0.8577613188709999 141433 2.995688
0.0781809 1.51907188649 346624 2.6754429
0.2304886 14.2138192125 84125 2.6772174
0.0868691 2.32519671512 224500 2.5913845
0.1501942 2.16539636965 208278 2.4038417
0.1574376 12.299560991199998 311011 2.5380024
0.191064 2.0934691393200002 358503 2.2287241
0.1894711 7.0032532555600016 219304 2.3888479
0.2826417 0.8777369186030001 219307 2.414823
0.20053220000000002 2.28399637268 363524 2.373066
0.1329514 2.31793711088 327196 2.4207036
0.18249749999999998 5.751407299019999 309052 2.5418833
0.20451539999999999 2.54164922379 64904 2.2819486
0.12680419999999998 2.1089150076900003 124350 2.1676106
0.2100489 5.55679491623 205808 2.3515624
0.1732467 0.9698461365000001 69176 3.0766321
0.1998706 9.49071079748 265554 2.2762922000000003
0.056112 0.727269129026 349426 2.8188923
0.0503589 11.102407552699999 45444 2.5098404999999997
0.10703410000000001 3.2834642590900005 306940 2.2106953
0.1673394 6.379507934509999 141124 2.3070283
0.2365103 4.29158672488 81758 2.5556406000000003
0.094436 6.11562897656 315385 2.4490564
0.1386818 1.77091634571 210797 2.454493
0.0653347 6.8058297339800005 290310 3.0418034
0.0811273 6.8083340238800005 168087 2.2445855
0.17467729999999998 0.982401463832 317724 2.3286752999999996
0.1257457 18.735638379 271320 3.1784872
0.0993612 7.1043894916 295120 2.8152091
0.1182902 9.873392015339999 302045 3.0696467
0.0169919 6.1655334536 382356 2.7153816
0.1750566 4.65040542174 133345 3.1053923
0.0910253 4.84764729879 293286 2.8748454
0.1790193 5.46867322462 42838 2.5509272000000003
0.11479589999999998 9.38910157248 293285 2.7470956
0.28244840000000004 5.6080541880400006 147874 2.4083217
0.09774730000000001 3.2465230021499996 306942 2.1857901
0.158748 4.47671257824 22873 2.4095228
0.10500919999999998 5.4499212010599996 197456 3.2237811
0.16733499999999998 2.40235957945 200706 2.2899471
0.0744647 3.2114137046499995 58076 2.3008376
0.12097970000000001 5.92729562142 24085 2.4540438
0.2056132 1.9052352290999999 200700 2.3728921
0.038094199999999995 2.08493212304 315654 2.7675021
0.181263 6.395789338869999 84699 2.6906511
0.20519310000000002 2.34120696977 138040 2.3678067000000005
0.1283829 5.826982005880001 208559 2.2965981
0.12162750000000001 5.83053552768 211558 2.3978212
0.089504 7.070844312030001 261923 2.3078042
0.1307263 3.34331234643 208552 2.2903331000000002
0.10946159999999999 5.01428433391 208550 2.2436866
0.1206816 3.4736559334099995 164417 2.2137373
0.06316849999999999 3.67230848375 3517 2.2409464
0.1526337 3.6121581996699996 208557 2.2481478
0.1154066 6.07036169286 20159 2.349158
0.1110587 5.857870178130001 90312 2.3212911
0.1579819 2.3298300365599998 213573 2.460559
0.07924310000000001 3.3343360499699997 327224 2.6704902
0.07073789999999999 2.39500781884 36842 2.8751322999999998
0.11290430000000001 9.319855490030001 373698 3.0486978
0.21814760000000002 1.38433196072 146945 3.0451509999999997
0.044655099999999996 6.328447402969999 354289 2.7290406000000003
0.1279266 3.4082379937800003 146561 2.6598078999999997
0.24674770000000004 7.30752043775 379859 2.5502221
0.11412839999999999 6.91178883095 14624 2.7003055000000002
0.1985606 3.5199683944199998 285846 2.4097058999999996
0.2699449 12.7265013216 14626 2.6418281
0.2396282 4.7931036013499995 378009 2.3076132
0.1248857 1.05019303921 291029 2.1685371
0.0933095 3.13007814622 71285 2.6558521
0.3194869 6.344686835369999 269819 3.0314235000000003
0.16127460000000002 9.15278054608 108718 2.5607462000000005
0.1701567 7.79462914362 217780 2.7752876
0.1847527 3.02393363926 345763 2.2495078
0.22116329999999998 2.56745797257 71822 2.3327633999999997
0.1267814 2.1232601942400002 371381 2.2740533
0.1349352 1.2892294501200001 58218 2.6753282000000005
0.1350713 2.00525168993 236928 2.8600517000000005
0.23533920000000003 3.3260313269300004 38647 2.2922506
0.15596329999999997 1.63180385729 364179 2.3333884
0.18602320000000003 2.8265387429900004 324552 2.3686735
0.0725247 6.94686944508 324551 2.6140697
0.1997024 10.0267475905 346949 2.344633
0.1609575 1.7386322223800001 289550 2.478577
0.12447550000000002 2.45494704709 112954 3.085142
0.0733393 8.23890621742 94 3.1578939999999998
0.10854970000000001 0.617024446363 304680 2.9953366000000003
0.0992064 6.241257782919999 303247 2.3379123
0.0275685 1.69419659562 110951 2.7064183999999996
0.1431865 0.986670629668 175265 2.543573
0.11877370000000001 5.58830755395 106629 3.1742807999999996
0.2079009 2.12190135193 106627 2.3575927000000005
0.0969562 5.40194446697 180294 2.2743469
0.145218 4.0882792104900005 246220 2.3227053
0.1000234 1.63846433899 268630 2.9561363
0.0409884 5.17153467063 118804 2.7597007999999996
0.1276471 4.37045613818 146477 2.6399879
0.2270341 11.234401457899999 148635 2.6376866000000003
0.21582020000000002 2.45651839454 241672 2.3077019
0.1300615 12.2226224977 153914 2.5774738
0.1497953 2.15427308622 102717 2.426971
0.2042296 5.9164892647 324526 2.587143
0.11492069999999999 3.7442162759199995 13051 2.5867986000000003
0.193167 3.12403590386 183576 2.3885961
0.08909360000000001 5.70888763102 102710 2.4531994999999998
0.2433971 7.948861700449999 33506 2.3957761000000004
0.1274272 32.0545749373 33851 2.6319738999999998
0.07634760000000002 4.3455234121599995 54172 2.6203168999999997
0.1041596 1.3978061695500001 285151 2.1454392999999996
0.1123816 4.17836477076 132342 2.2490612999999997
0.0846537 2.52580864322 189503 3.0728501
0.1851191 5.7114039426100005 213207 2.3004818
0.07957919999999999 11.9291448278 78662 3.2407443
0.1096687 9.04766617231 285159 3.0118896
0.08753960000000001 7.53242773088 71754 2.3055649
0.1612003 15.4254363747 15249 3.1539943999999998
0.20609960000000002 10.351272704600001 106722 3.1140699
0.16684179999999998 4.30785294138 21314 2.4084857000000004
0.11665719999999999 6.175468807100001 106721 3.0044484000000002
0.21541210000000002 6.16646128325 106724 2.3433426
0.08615419999999999 3.21735890089 94546 2.2070724999999998
0.30180999999999997 3.83578038435 94548 2.2125144
0.0809732 6.5066539604799996 364713 2.3442882000000003
0.18780629999999998 7.4733022032 253184 2.5415504
0.1227461 2.39836829109 214523 2.1214249
0.2235482 0.683680924412 178657 2.9976857000000003
0.06399919999999999 22.4523465118 156655 1.8853665000000002
0.07411849999999999 1.0423422084799998 229158 2.7366517000000004
0.070018 3.06276045323 290481 2.9649751
0.10437169999999998 4.614736865319999 99730 3.0166953999999997
0.1865447 16.7684198495 156651 3.0860297
0.0908651 11.302100846300002 164657 2.3354512
0.20338779999999998 4.83871738004 373770 2.3842128
0.1016988 6.97851234878 27571 2.762275
0.0774437 4.85875667351 143170 2.5910071
0.1289368 4.694733522830001 20257 2.4886032000000005
0.18132779999999998 5.27834237254 156659 2.8860027
0.19865639999999998 13.9864192044 175082 2.6663457000000004
0.1272239 1.39047586945 137642 2.3423807
0.208288 7.5050628990499995 29818 2.2739842
0.0637416 3.70993245563 216119 2.6572161
0.1650068 3.15269239441 166969 2.3515507999999996
0.22420259999999997 7.875373557430001 323765 2.4713540000000003
0.2319278 1.39514112426 156384 2.7322796
0.1454634 4.40299232368 324355 2.2506496
0.097577 3.62360005117 272285 2.5138239
0.0325692 5.44667505391 314413 2.8812013
0.14419300000000002 3.5424768045699997 136118 2.2322411
0.0764165 7.24941843172 350876 2.6193411
0.2066712 2.07214675204 370000 2.7955626000000002
0.1334888 2.02183759999 136114 2.2227856
0.0329222 7.0414062384800005 136115 2.7779933
0.2341415 5.63429579342 319012 2.9801011
0.1709165 3.0712466542500003 188505 2.8958009999999996
0.1244049 14.9176989952 325441 2.8372452
0.1094123 6.52716084694 217267 2.4560538
0.113919 2.9080064763599998 272579 2.5532625
0.1131123 15.099281416199998 109991 2.5228575
0.1143106 4.15973445158 169592 2.3777016
0.160084 9.56093248907 179852 2.6516515
0.119648 2.3444984988999997 109995 2.5369279
0.17812979999999998 13.277744130999999 27616 2.5545958
0.15852539999999998 10.0521693769 377594 2.4793609
0.1898523 8.40159106912 109442 2.7819281000000005
0.17746629999999997 5.6647416871 169027 2.3909107999999994
0.22437889999999996 2.43033333405 169024 2.3748569
0.1179612 3.83128406434 179859 2.537075
0.0161784 3.0665932929500004 39597 2.2204327
0.186539 1.22327761124 39596 2.2968713
0.1306684 3.3744430559400005 254955 2.9846887000000004
0.10614749999999999 9.8796672307 194481 2.2838121
0.0981201 8.94566235286 290737 3.0854296000000003
0.2040201 4.01967346841 97933 2.2931194
0.13914089999999998 0.6425455284839999 59031 2.1756667999999997
0.11915739999999998 3.2222596968299997 161614 2.5521887999999997
0.1498273 3.0769213725999998 318945 2.7526490000000003
0.10972739999999999 9.503467798339999 161616 3.1208384
0.13557650000000002 6.270521109430001 364732 2.3216326
0.1804897 11.8614983574 174683 2.3264402000000004
0.1064317 5.899715636669999 349926 2.168422
0.18564570000000002 5.05740542922 374193 2.2802021
0.24817519999999998 5.26159277014 351667 2.2925560000000003
0.16686170000000003 5.35341332735 174137 2.4589307999999996
0.09919460000000001 2.3258446910900004 29103 2.1646634999999996
0.13132220000000003 2.21092814993 216242 2.6118562
0.1608759 1.56972829954 216245 2.580921
0.1659389 8.8509353249 376712 2.7228603
0.1505481 2.97904383925 72254 2.3361341
0.10352819999999999 2.9361351704299996 278509 2.5528353
0.2821643 14.8603928513 257231 2.6110411
0.0405463 16.3042677215 72701 3.0742077
0.1281628 3.08864386428 365869 2.1698922
0.19743210000000003 5.79591700329 375134 2.2937334
0.0925323 6.988348520700001 164252 2.2078971000000003
0.07666460000000001 2.51945984789 12833 2.131495
0.2040006 6.63436861768 12832 2.3319153999999997
0.12705160000000001 9.2439473661 308489 2.9179499
0.10599560000000001 9.120938332889999 360122 3.0559064
0.1222704 5.07161295385 314040 2.317998
0.0908391 7.3185652348 351666 2.3038341
0.080623 3.6479883847300005 12834 2.1784157000000004
0.13106210000000001 6.583172693350001 88566 2.6517842999999997
0.2094732 5.924087102180001 132057 2.3306242000000004
0.1875251 3.4173756871599994 314041 2.3017325
0.1910694 6.91607709118 34550 3.070563
0.16126379999999998 14.8754441694 109196 2.5461874
0.1172344 2.9024990028500004 177818 2.7796498
0.11394169999999999 4.403135987130001 107092 2.3370947
0.1697369 3.5503012027099996 107091 2.3351982999999996
0.1258813 10.0469556823 107090 2.369158
0.0760362 10.1647266233 277737 3.1593914
0.2062321 6.4044721977600005 334348 2.309827
0.22401669999999999 2.9215630076 273483 2.4199685
0.1515694 3.21910918245 310665 2.2851044999999996
0.16900020000000002 4.70051115698 334343 2.4611382
0.17728329999999998 24.9164175029 2035 1.8840414
0.068263 1.8195556897999998 221379 3.0754439
0.0288868 5.21107050133 261035 2.7110703
0.2189799 10.3085189015 378259 2.7373562999999996
0.2580796 15.1813708903 50411 3.0467997
0.16795539999999998 3.9771194480000003 35935 2.3109566000000004
0.0945768 6.031378178759999 288680 2.3417877000000002
0.1002455 8.26098733385 126608 2.4358182999999998
0.0485663 5.885770640669999 320817 2.7913377999999995
0.14199029999999999 3.58647340388 127800 2.3232846
0.08979329999999999 7.09094803173 360912 2.8371305
0.19657020000000003 1.92730071463 103974 3.0264661
0.1507012 3.36737772111 259726 2.275963
0.15791170000000002 1.63813761949 374921 2.4648924
0.0424226 2.65355402275 189100 2.6125761
0.1937021 5.55745692906 170451 2.3589002
0.1102954 3.9459390684800004 170453 2.5120137000000002
0.2621229 5.63369126747 205113 2.5833116
0.1679905 7.5589562185500005 322812 2.6442517000000003
0.14792239999999998 9.273519101389999 55624 2.5705793999999997
0.0612706 2.17944393194 149928 2.717988
0.0429244 10.576180483 330481 2.9645655
0.0734277 13.0744112825 131473 2.6388352999999998
0.17101860000000002 1.81371431398 273151 3.040875
0.1212192 4.96949248542 10882 2.7598168
0.12684160000000003 2.09475342249 131478 2.2056245999999997
0.2206118 5.36690244379 131479 2.1814144
0.17178870000000002 5.0793438192 144340 2.3887811
0.12857639999999998 4.63078030765 111546 3.1091393
0.0930877 1.95421652287 158153 2.0954363999999996
0.1060951 6.978720153089999 327426 2.782555
0.0456457 8.17599278146 107898 3.0479336
0.24450189999999997 5.4691106637199995 297485 2.3654839
0.0236095 3.8203333556800003 180282 2.2600702999999998
0.1282893 3.33204607443 60905 2.2146496
0.1138298 6.232860081009999 364403 2.5814414
0.1977922 3.0971417475 377968 2.3249633999999997
0.1159481 0.942248646946 240829 2.119148
0.1404265 2.12131653409 100375 2.2462958
0.12319690000000001 2.73040945672 145698 2.5647052
0.1389402 5.35141070235 212565 2.7682142000000005
0.08241960000000001 14.163679896500001 266672 2.5722839
0.16556329999999997 14.610612738099999 151566 2.5266928
0.3000438 5.1458538135800005 332864 2.5979728
0.1787084 3.7583125914699997 155397 2.733605
0.10720070000000001 9.02715751941 110940 2.7341967
0.18059820000000001 5.26597144432 365502 2.4123481
0.27079190000000003 5.14554316441 130870 2.5538472999999997
0.10324169999999999 5.292796532480001 133984 2.2581987
0.16832220000000003 3.4167500508599997 382353 2.3692713
0.0894548 6.182407528790001 130875 2.3164327
0.11609320000000001 5.69349633613 189362 3.1409582
0.1650014 6.61821791129 377485 2.2302477
0.13718729999999998 3.32231804217 241447 2.5416043
0.2126846 1.04714439312 179920 2.5364119
0.0960935 12.049607097300001 182597 2.6557867
0.12811589999999998 3.42472263942 127737 2.6104987
0.1483201 1.8522597201299997 308278 2.4701087999999998
0.0835326 0.6845404223710001 61239 2.2757856
0.10038480000000001 6.188447287540001 308606 3.0743883999999997
0.12974539999999998 2.62116478827 305575 2.1473331
0.0925574 2.39968725004 324590 2.6305718
0.18836529999999999 14.813034573900001 277904 3.0274647
0.27483959999999996 17.1746699799 393 2.7768107000000004
0.12981869999999998 2.0017029118400003 250561 3.1457457000000004
0.22144539999999996 3.6788536658599997 318051 2.6228937
0.1700568 1.27529162627 332459 2.3493836
0.1186027 6.26848639926 249695 2.5470462000000005
0.0699268 1.88290059058 393188 2.7550621
0.14657060000000002 5.939427103430001 280275 2.5217322
0.3093358 10.0537055709 287555 2.5921035
0.18454179999999998 1.97230395871 31900 2.3839856
0.0815213 7.26212525655 31901 2.2969803
0.1446244 2.62845473021 291559 2.2660917
0.1756306 10.633410981499999 266905 3.0903433
0.019716099999999997 10.2624111676 19705 3.0654601
0.2214513 1.9453190666099998 201439 2.3418018
0.0641371 1.65581494071 266903 3.1681424
0.189167 5.18944400284 11280 2.2715585
0.14268599999999998 2.93425913725 11283 2.2806469
0.12350180000000001 1.9555178944599998 318256 2.5226638
0.14005410000000001 0.810132020492 165611 2.6008586
0.1790109 3.74411292292 104270 2.2552755
0.1681733 1.15670847277 165340 2.3743051
0.0512006 1.00330037239 177106 3.0396494
0.042317900000000006 5.22688667994 56823 2.717751
0.0870122 5.03972411125 279297 2.6282623
0.19392079999999998 10.1916437885 75286 2.312131
0.042110800000000004 20.4367221051 323420 1.9283863
0.06893560000000001 3.45810032557 98458 2.3143251
0.194577 7.329951135569999 75283 2.3094447999999996
0.18759379999999998 3.3588316616000005 201432 2.1830017
0.05881619999999999 3.98321322757 167615 3.2080027
0.17625120000000002 0.9741439383920001 350618 2.276226
0.19211660000000003 3.7011880268699997 172167 2.5570286
0.1352523 3.23455196106 288665 2.2036202
0.0418214 10.8256183155 332970 3.2305886000000004
0.05330830000000001 15.7307932864 332971 3.0558816
0.24159339999999999 7.266514970369999 100957 2.3977462000000003
0.0654641 5.07657703308 41821 2.3592942999999997
0.19292479999999998 2.71793352576 315461 2.3788235
0.1528892 0.582708122752 100954 2.6557031
0.0789947 1.84166022384 116337 2.5137312
0.13328829999999997 1.45733204459 11756 2.2424774
0.04106219999999999 1.5554563431200001 11754 2.8861374
0.1387191 4.42655350092 185710 2.3978257999999997
0.060218499999999994 6.62096926212 353110 2.7581463
0.2462657 5.300006476530001 130255 3.1294937999999997
0.20115829999999998 5.33676526749 43682 2.3637023999999998
0.1565625 1.91396622512 216760 3.029433
0.0793169 10.761953585 99857 3.1463041
0.2756706 10.1737026403 363025 3.0542272999999995
0.0697385 1.3712074328 181627 2.3645136000000004
0.1199864 5.26230049068 16397 2.2904739
0.0580414 2.41047982282 181621 2.6335032000000003
0.1668705 3.36716536009 364923 2.7773116
0.0617174 1.54779308753 93353 2.6490419
0.11596310000000001 1.29689184707 63904 2.1788089
0.1130918 9.1336760373 128461 2.3085817000000004
0.040125 3.6956704114 121953 2.2767986000000002
0.1484973 12.5270493876 20733 3.1833232999999996
0.11433019999999999 7.521568280689999 391859 2.2467812
0.0998836 6.450892833689999 246416 2.3387362
0.19042409999999999 1.7346254070299998 122975 2.5950728
0.1557656 3.35626613652 355067 2.8383277000000002
0.07314989999999999 6.017233952840001 313246 2.7864114
0.19269389999999997 2.09422021551 263392 2.2550882000000003
0.0591159 5.03875780717 141841 2.3284787999999996
0.18881679999999998 2.2479119223599997 244672 2.2807466
0.1096625 0.890985280967 260884 2.6857601000000004
0.1912219 10.017595305 60019 3.2030553
0.16404760000000002 2.3903628110299997 102945 2.4466542999999996
0.1288704 1.29206057988 215118 2.5279703
0.1870653 3.0512849671599995 175 3.2103141
0.17101229999999998 7.50429428136 309426 2.372754
0.17640250000000002 0.539184161695 237731 2.3816697999999996
0.1254578 4.31146131909 225184 2.3228174999999998
0.1950034 4.70968073443 299108 2.468495
0.1412889 18.6188679756 152833 3.1578254
0.14542220000000003 12.154058102 186586 2.6282586
0.118881 2.8404671871700002 80103 2.1394349999999998
0.028278300000000003 10.719020298 191533 3.1828543
0.0240878 12.669560405799999 185901 2.881409
0.1311757 3.9214447123400005 267838 3.1293603
0.1234368 8.226714078839999 54584 2.3422395000000003
0.1290758 6.20992126416 210548 2.3995363999999997
0.1263566 10.2808988732 200556 3.0695804
0.2630592 0.962694606236 42485 2.3063699
0.1700635 2.938452965 247899 2.388093
0.06825010000000001 4.65445812758 21938 2.5618359
0.11013110000000001 5.80001168036 128600 2.2897816000000004
0.15753029999999998 2.06779516279 247894 2.3838235
0.0482411 15.7178231529 128602 3.1241514
0.25790660000000004 13.5418299482 323455 2.5698032000000004
0.145678 11.9986415827 140421 2.924346
0.26957800000000004 11.076151403199999 249999 2.7849215
0.16281700000000002 4.754806019709999 349656 2.4785511000000002
0.023803599999999998 1.8955411809599998 204070 2.8998951
0.1275044 7.103459893460001 349653 2.6121779
0.10683730000000001 9.51629498899 256357 2.5836076
0.2008719 12.657087376600002 377521 2.3197793
0.1357912 4.80556328252 134400 2.5466452
0.08350439999999999 6.83587053527 237746 2.3791108
0.10430170000000001 3.93963881005 248023 2.6252542
0.1192606 5.28487317134 198447 2.630472
0.08099289999999999 11.2842864393 328740 2.9126567999999997
0.15597039999999998 2.4324265144 328741 2.6380716
0.20522929999999998 7.784202506880001 290252 3.9665863
0.07790230000000001 1.61361661273 290253 3.0319501
0.1946649 4.93689550585 352921 2.6053772
0.22168579999999996 2.3375140438499997 163754 2.3253067
0.0810412 0.775407453669 392637 2.9314544
0.20225439999999997 5.5735411914499995 357341 2.3635407
0.0261868 4.76037717604 314732 2.6394757999999996
0.0748471 3.38323031499 298231 2.7554375
0.138207 3.98914623444 314734 2.5146921000000004
0.14663879999999999 1.52454556406 298237 2.8037734
0.1391193 4.53145012437 133755 3.1620122999999998
0.1365189 3.41572837044 44657 2.162432
0.042172900000000006 5.3441368551699995 364368 2.6753682999999997
0.1559379 1.7584027423700002 210175 3.060238
0.1968358 4.0110177475 181881 2.3613242000000003
0.12112850000000001 4.91027506118 173480 3.1061507
0.1746425 4.83446809112 70345 2.3973215
0.1381355 3.8359928547199993 6818 2.2157682
0.2402446 14.289350581099999 290036 2.7042555
0.0365838 5.29327412393 90101 2.35977
0.1833408 1.2998146822299999 233835 3.0832656000000003
0.080027 9.1915904674 179199 2.7309081
0.20571 2.34365554558 70342 2.394396
0.0707395 13.247563628699998 323844 2.6996432999999995
0.1320238 11.500951043299999 41170 3.029049
0.22866279999999997 18.380416743599998 161440 2.5622719
0.048568 2.6799845416999997 15873 2.7173966
0.057002300000000006 6.489302189990001 274593 2.7556447
0.1551009 18.3517164151 123558 3.2061222000000003
0.14713629999999997 4.416565769069999 9756 2.7345083
0.1363937 13.0772935077 40882 2.9264354999999997
0.08618630000000001 11.7757420748 40885 3.1762339
0.10319629999999999 13.2009786822 303003 2.5389699
0.0937258 11.4849190883 261717 2.9671154
0.07914410000000001 17.452786191199998 320848 2.735159
0.0565936 7.126261573380001 57886 2.9853424
0.1296262 17.8593014343 390675 1.87979
0.1179299 3.2482044684599995 289662 2.7153057
0.0584885 5.44516709791 247322 2.6997164000000002
0.1787783 13.652528298800002 223787 2.9887881000000003
0.081949 2.03262168559 187418 2.9731497000000005
0.0822566 14.6403976397 376437 2.5226769
0.09632869999999999 1.58545049125 146781 2.9797873
0.1995455 6.58438965988 117626 2.4485405
0.091495 5.92823456325 138944 2.4099366
0.3769055 21.3441715782 364410 3.0699247000000005
0.1150583 10.3595084743 24148 2.4510902000000003
0.19332349999999998 6.18698920969 392117 2.7697191
0.1889265 2.8160867831 341060 2.3096212000000005
0.2039967 5.89478502391 360958 3.1525369999999997
