    Object      Image   Exp_time               RA              DEC             time       filter
103095 1691672p 287 212.402139496 -13.3860920395 56712.5623421 r.MP9601
103095 1691905p 287 212.374210139 -13.3957094702 56713.5319422 r.MP9601
103095 1692179p 287 212.295597299 -13.4110711591 56715.6428086 r.MP9601
114467 1631617p 287 212.873830229 -13.0091451435 56456.2861755 r.MP9601
114467 1631627p 287 212.870425271 -13.0072572462 56456.3266304 r.MP9601
114467 1635773p 287 212.374021154 -12.5004873095 56477.3114214 r.MP9601
114467 1636131p 287 212.45986054 -12.5018086588 56479.3191974 r.MP9601
114467 1645169p 287 215.63395027 -13.2521052861 56506.2825644 r.MP9601
114467 1645698p 287 216.19710472 -13.4069081828 56509.2842977 r.MP9601
114467 1645824p 287 216.389181999 -13.4598531629 56510.2636753 r.MP9601
114467 1645956p 287 216.589245671 -13.5153984092 56511.263223 r.MP9601
114467 1751525p 287 26.4445598627 14.0047885132 56952.3027336 r.MP9601
114467 1751536p 287 26.4365249468 13.998482149 56952.3483218 r.MP9601
114467 1751547p 287 26.4288111893 13.9924278523 56952.3920878 r.MP9601
114467 1751813p 387 26.2372116524 13.8417322295 56953.4814538 r.MP9601
114467 1752114p 387 25.8883946145 13.5628643409 56955.4923615 r.MP9601
210517 1715393p 287 214.831728278 -14.2605391489 56799.4498917 r.MP9601
210517 1715881p 287 214.303863776 -13.9536899043 56802.4421068 r.MP9601
210517 1715882p 287 214.303206794 -13.9532987655 56802.4460291 r.MP9601
210517 1728418p 287 216.003418826 -12.6629019457 56856.3051189 r.MP9601
248847 1615939p 287 216.033315044 -14.2284202207 56386.5466441 r.MP9601
248847 1616321p 287 215.51725185 -14.0060379165 56389.4071649 r.MP9601
248847 1616332p 287 215.509125524 -14.0025395877 56389.450894 r.MP9601
248847 1616505p 287 215.32617865 -13.9239207036 56390.42769 r.MP9601
248847 1616516p 287 215.317622079 -13.9202518067 56390.4729229 r.MP9601
248847 1616683p 287 215.146011786 -13.846512792 56391.3743421 r.MP9601
248847 1616694p 287 215.137729427 -13.8429435322 56391.4174607 r.MP9601
248847 1616705p 287 215.12943986 -13.8393711666 56391.4606168 r.MP9601
251647 1728798p 287 12.8773939534 4.88155954198 56861.5793118 r.MP9601
251647 1729706p 287 13.5970262379 5.29457335037 56865.5479782 r.MP9601
251647 1775267p 387 19.0316959082 12.663676856 57041.2376053 r.MP9601
251647 1775276p 387 19.0513488898 12.6711820024 57041.283712 r.MP9601
251647 1778897p 287 23.034928614 14.160777686 57050.2595389 r.MP9601
293089 1631354p 287 213.382093418 -11.8804626576 56455.3675284 r.MP9601
293089 1631365p 287 213.378270696 -11.878513819 56455.4125016 r.MP9601
293089 1635774p 287 212.913663062 -11.4608307575 56477.3153014 r.MP9601
293089 1636132p 287 213.009585334 -11.4750858292 56479.3231139 r.MP9601
293089 1645479p 287 216.675148346 -12.4990649799 56508.251837 r.MP9601
293089 1646176p 287 217.480059813 -12.7384198564 56512.2458288 r.MP9601
293089 1646180p 287 217.48340096 -12.7394122763 56512.2617075 r.MP9601
298527 1698856p 387 218.281038682 -14.0474183733 56752.5592418 r.MP9601
307839 1631660p 287 241.644900975 -13.7812442449 56456.4628058 r.MP9601
364782 1617912p 287 241.424360592 -12.4186346624 56401.4600922 r.MP9601
364782 1617925p 287 241.416097095 -12.4162107035 56401.5129786 r.MP9601
364782 1625236p 287 237.936688104 -11.5939728843 56419.4439339 r.MP9601
364782 1625246p 287 237.926815609 -11.5920450464 56419.4881391 r.MP9601
364782 1625256p 287 237.917836424 -11.5902916483 56419.5283444 r.MP9601
364782 1625626p 287 237.476559784 -11.5060392504 56421.4885441 r.MP9601
364782 1625901p 287 237.24722077 -11.4636505509 56422.4957485 r.MP9601
