    Object      Image   Exp_time               RA              DEC             time       filter
160263 1729484p 287 26.7794597343 14.9364545503 56864.5297474 r.MP9601
160263 1729495p 287 26.7856380903 14.942807029 56864.5729779 r.MP9601
215479 1757096p 387 20.6924100296 11.7950988376 56980.2485287 r.MP9601
215479 1757119p 387 20.6723031815 11.798717701 56980.3814666 r.MP9601
215479 1757544p 287 20.4015194085 11.8505799128 56982.2272423 r.MP9601
215479 1757585p 287 20.3788867155 11.8553399633 56982.3889044 r.MP9601
235306 1630754p 287 240.802208959 -12.1579639009 56448.4766934 r.MP9601
235306 1630858p 287 240.642445622 -12.0685770132 56449.3473299 r.MP9601
235306 1630878p 287 240.627568376 -12.0602892325 56449.4288491 r.MP9601
248226 1645760p 287 11.7595523384 3.4494811218 56509.5009298 r.MP9601
248226 1645773p 287 11.7577776966 3.45158111458 56509.5541691 r.MP9601
248226 1646270p 287 11.6386901663 3.56054116398 56512.4837158 r.MP9601
248226 1646280p 287 11.6368469744 3.5618993054 56512.5225198 r.MP9601
332432 1651191p 287 20.7815495234 13.5770994738 56536.5334615 r.MP9601
332432 1651201p 287 20.7797207144 13.5735713291 56536.5723034 r.MP9601
332432 1651361p 287 20.7322450408 13.4859761662 56537.5207294 r.MP9601
332432 1651373p 287 20.7296430692 13.4813366719 56537.5702907 r.MP9601
332432 1667727p 287 12.8481828792 4.79384047658 56596.2309579 r.MP9601
332432 1667738p 287 12.8430997354 4.78766167284 56596.2740658 r.MP9601
332432 1667749p 287 12.8380545806 4.78152904648 56596.3168516 r.MP9601
332432 1667858p 287 12.7281230261 4.64730088542 56597.2573166 r.MP9601
332432 1671650p 287 11.3139980929 1.93163341397 56623.2712651 r.MP9601
332432 1671660p 287 11.3145173262 1.92880235657 56623.3157708 r.MP9601
365027 1722368p 287 15.2920337321 3.2888259314 56833.6085575 r.MP9601
365027 1722515p 287 15.5181274715 3.30623144172 56834.6072198 r.MP9601
