    Object      Image   Exp_time               RA              DEC             time       filter
225945 1651682p 287 17.3121984682 6.83036426253 56539.4431977 r.MP9601
225945 1651699p 287 17.2969424808 6.83629194678 56539.5180737 r.MP9601
244804 1704645p 387 211.332447978 -11.271604972 56776.3302311 r.MP9601
244804 1704646p 387 211.331404607 -11.2705021193 56776.3352695 r.MP9601
244804 1704653p 387 211.324083058 -11.2627631789 56776.3706251 r.MP9601
244804 1704654p 387 211.323039777 -11.2616604221 56776.375663 r.MP9601
244804 1704661p 387 211.315726845 -11.2539305887 56776.410977 r.MP9601
244804 1704662p 387 211.314683566 -11.2528278332 56776.416015 r.MP9601
326689 1645709p 287 243.273953593 -12.8927703347 56509.3279785 r.MP9601
361678 1635774p 287 212.193523316 -10.8642327811 56477.3153014 r.MP9601
361678 1636132p 287 212.411888833 -10.7180188229 56479.3231139 r.MP9601
365240 1645694p 287 215.056783244 -14.2242015695 56509.2671632 r.MP9601
