    Object      Image   Exp_time               RA              DEC             time       filter
6078 1667553p 287 21.1444737578 13.9169586871 56595.3728177 r.MP9601
6078 1667761p 287 20.982762879 13.7689120377 56596.3636505 r.MP9601
6078 1667871p 287 20.8318002442 13.6283442915 56597.3094945 r.MP9601
6078 1667881p 287 20.8256331644 13.6225316415 56597.3487544 r.MP9601
6078 1667899p 387 20.8113690754 13.6090873277 56597.4395603 r.MP9601
6078 1668252p 287 20.2210466889 13.0282541821 56601.427456 r.MP9601
6078 1668264p 287 20.2145644553 13.0215565268 56601.4744571 r.MP9601
6078 1668265p 287 20.2138868001 13.0208563514 56601.4793706 r.MP9601
6078 1671673p 387 18.6383938288 10.4893809614 56623.3817297 r.MP9601
8451 1722733p 287 16.7631590844 4.73191664015 56835.5861562 r.MP9601
8451 1722896p 287 17.082874443 4.9026745454 56836.591194 r.MP9601
8451 1742027p 287 27.2846988612 14.7940614387 56923.5234675 r.MP9601
8469 1722737p 287 17.1973678097 6.61718764382 56835.6017126 r.MP9601
8469 1722900p 287 17.5092599658 6.79200881578 56836.6067708 r.MP9601
10648 1625651p 287 239.712473356 -13.4632722529 56421.5260123 r.MP9601
10648 1625926p 287 239.508937388 -13.3749807122 56422.5318653 r.MP9601
10648 1774989p 387 14.658707988 3.77078237677 57040.2201836 r.MP9601
15542 1698688p 287 215.801917736 -13.4656286029 56751.4233491 r.MP9601
15542 1698698p 287 215.794212356 -13.4653777554 56751.4626122 r.MP9601
15542 1698845p 387 215.592332195 -13.4582026585 56752.4810868 r.MP9601
15542 1698852p 387 215.581241745 -13.4577722599 56752.5364237 r.MP9601
16899 1729010p 287 15.974264262 4.99005917719 56862.5375283 r.MP9601
16899 1729711p 287 16.3660760809 4.99488653902 56865.5680766 r.MP9601
16938 1729703p 287 14.9620998889 5.97941943885 56865.5349992 r.MP9601
16938 1736284p 287 16.8580234303 4.76113814488 56897.4144781 r.MP9601
18912 1616727p 287 238.889613603 -11.2752440207 56391.5591513 r.MP9601
18912 1616923p 287 238.795335446 -11.1993257034 56392.5280123 r.MP9601
18912 1616933p 287 238.791262349 -11.1961103989 56392.5689137 r.MP9601
19698 1646288p 287 21.6177381665 11.5647531479 56512.5556662 r.MP9601
19698 1646299p 287 21.6203771626 11.5647774145 56512.5993461 r.MP9601
19698 1671654p 287 10.02256302 2.71072640301 56623.2924376 r.MP9601
19698 1671664p 287 10.0221777308 2.70917240318 56623.3386723 r.MP9601
19698 1672597p 287 10.1170825302 2.5251107256 56631.2409406 r.MP9601
20847 1774676p 387 10.8137073661 3.25754795938 57039.2538797 r.MP9601
20847 1774677p 387 10.8150182886 3.25833988667 57039.2589707 r.MP9601
20847 1774994p 387 11.0699242011 3.41203832999 57040.2457158 r.MP9601
21079 1736300p 287 12.0768389251 1.99084686696 56897.4783391 r.MP9601
21079 1736301p 287 12.0759226056 1.9909967898 56897.4863947 r.MP9601
21079 1736314p 287 12.071277814 1.9917567435 56897.527228 r.MP9601
21079 1736507p 287 11.9427627578 2.01103595044 56898.6185151 r.MP9601
26387 1646432p 287 24.8080776511 12.3538292924 56513.4990909 r.MP9601
26387 1646443p 287 24.8103392037 12.3566758332 56513.5425127 r.MP9601
26387 1651336p 287 24.5067917994 13.4373264222 56537.4211324 r.MP9601
26387 1651347p 287 24.503288221 13.4383377644 56537.4644756 r.MP9601
26387 1651491p 287 24.4220118471 13.4601315608 56538.4404424 r.MP9601
26387 1651503p 287 24.4179907621 13.4611157877 56538.4870636 r.MP9601
26729 1778495p 387 218.506373732 -14.820534055 57048.6276336 r.MP9601
26799 1692666p 387 243.650358219 -12.1077549616 56722.6164277 r.MP9601
26799 1692840p 387 243.772479893 -12.1057445893 56723.5910532 r.MP9601
26799 1715406p 287 237.29363914 -10.7258215669 56799.5023533 r.MP9601
26799 1715696p 287 236.852889606 -10.717847534 56801.4748878 r.MP9601
26799 1728589p 287 230.371132098 -12.7552247122 56857.2664464 r.MP9601
31797 1722366p 287 12.5577855967 3.15711895314 56833.600572 r.MP9601
31797 1722513p 287 12.7634657203 3.26715914396 56834.5994251 r.MP9601
31797 1729013p 287 17.0160267898 5.79119216974 56862.5491672 r.MP9601
31797 1729715p 287 17.2738213351 5.99329404066 56865.5838032 r.MP9601
31797 1734914p 387 17.453456919 7.04470564196 56891.5882198 r.MP9601
32371 1645168p 287 215.902510788 -14.0923945556 56506.2784819 r.MP9601
32371 1645823p 287 217.036490409 -14.2900043597 56510.2593423 r.MP9601
33436 1729255p 287 22.8278690969 12.1609225302 56863.5129157 r.MP9601
33436 1729265p 287 22.8346784243 12.1624574865 56863.552106 r.MP9601
33436 1729275p 287 22.8419679797 12.1641006957 56863.5940603 r.MP9601
33436 1751785p 287 17.7874869771 6.09207885418 56953.348487 r.MP9601
33436 1752649p 387 16.7460872253 5.37670533662 56959.2629488 r.MP9601
33436 1768984p 287 14.7090934606 2.95813526199 57008.2469563 r.MP9601
33631 1630864p 287 235.680720391 -10.5715826358 56449.3718488 r.MP9601
34501 1756821p 387 45.8235077605 16.9771745723 56978.2815007 r.MP9601
34501 1756843p 387 45.7975072801 16.9753324941 56978.3902135 r.MP9601
34501 1756868p 387 45.7702878833 16.9734040583 56978.5040228 r.MP9601
34501 1757107p 500 45.3404664414 16.9431156183 56980.3130629 r.MP9601
35516 1757889p 287 16.4066833354 4.72776666844 56985.24 r.MP9601
35516 1757973p 287 16.3440415024 4.67418661673 56986.236173 r.MP9601
35516 1768988p 287 16.3330439908 4.16229286298 57008.2627153 r.MP9601
49449 1728597p 287 229.211202389 -9.97253446232 56857.2977911 r.MP9601
49449 1728601p 287 229.211856592 -9.97391031299 56857.3139775 r.MP9601
53996 1715385p 287 214.873842524 -11.8270507626 56799.4172843 r.MP9601
53996 1716269p 287 213.845026244 -11.9856805051 56805.3933612 r.MP9601
53996 1722439p 287 212.142690764 -13.5701448671 56834.3209983 r.MP9601
56940 1751520p 287 25.3129567035 13.5486288041 56952.2824757 r.MP9601
56940 1751531p 287 25.302531784 13.5467390155 56952.3272338 r.MP9601
56940 1751542p 287 25.292181718 13.544862796 56952.3716706 r.MP9601
56940 1751810p 387 25.0377985925 13.4983844723 56953.466337 r.MP9601
56940 1752112p 387 24.5721931426 13.411601186 56955.4822803 r.MP9601
56940 1757096p 387 19.8072844069 12.4355273884 56980.2485287 r.MP9601
56940 1757119p 387 19.7891162356 12.4317977435 56980.3814666 r.MP9601
56940 1778898p 287 23.6596844 14.6811571612 57050.2635253 r.MP9601
56972 1735064p 287 24.1980972509 12.2356292233 56892.540888 r.MP9601
56972 1735076p 287 24.1966324243 12.2374651393 56892.5877624 r.MP9601
56972 1736154p 287 24.0301595239 12.3739961451 56896.4332116 r.MP9601
56972 1736181p 287 24.0248485776 12.3770309716 56896.5290482 r.MP9601
56972 1741557p 287 21.4620481003 12.5806583305 56918.3963832 r.MP9601
