    Object      Image   Exp_time               RA              DEC             time       filter
35083 1722734p 287 16.263229813 6.57609686994 56835.5900355 r.MP9601
52869 1698714p 387 239.10775291 -12.0634367205 56751.5351914 r.MP9601
52869 1698717p 387 239.10722475 -12.0618729526 56751.5538324 r.MP9601
86698 1715385p 287 214.671439248 -11.942403935 56799.4172843 r.MP9601
86698 1716268p 287 213.938878964 -11.2948058348 56805.3894558 r.MP9601
89145 1721621p 387 242.944154329 -12.6342908045 56830.4132328 r.MP9601
90713 1607779p 287 214.725461799 -12.6219196157 56332.5626729 r.MP9601
90713 1611930p 287 215.549239914 -13.5329397064 56358.5376891 r.MP9601
90713 1611943p 287 215.546201081 -13.5336044511 56358.5946672 r.MP9601
90713 1615907p 287 211.463757025 -13.1054376919 56386.4178524 r.MP9601
90713 1615917p 287 211.45455275 -13.1037916718 56386.4581631 r.MP9601
90713 1615927p 287 211.44532097 -13.1021407331 56386.4985943 r.MP9601
90713 1616493p 287 210.527567966 -12.9320066268 56390.3796199 r.MP9601
90713 1757441p 387 24.0066991884 14.1419476108 56981.2134853 r.MP9601
90713 1757463p 387 23.9905442336 14.144874233 56981.3539632 r.MP9601
90713 1757550p 287 23.8897468942 14.1639901227 56982.2514129 r.MP9601
90713 1757592p 287 23.872201386 14.1677350138 56982.4178525 r.MP9601
132118 1774673p 387 16.8539866065 4.74576959732 57039.2385488 r.MP9601
135614 1646292p 287 20.1064090684 11.7514642533 56512.5711885 r.MP9601
135614 1646293p 287 20.1067986015 11.7515441576 56512.5759828 r.MP9601
135614 1646304p 287 20.1103754643 11.752277873 56512.6200057 r.MP9601
135614 1651192p 287 20.0788777983 11.2448114493 56536.537346 r.MP9601
135614 1651202p 287 20.0755417336 11.2424470539 56536.5762128 r.MP9601
135614 1651362p 287 19.9906401938 11.1828584333 56537.5246105 r.MP9601
135614 1651374p 287 19.9860560451 11.1796646721 56537.5741689 r.MP9601
175431 1646431p 287 23.4390988976 14.7472578373 56513.4952085 r.MP9601
175431 1646442p 287 23.4453769785 14.7532283465 56513.5386304 r.MP9601
374736 1658159p 287 25.7497163423 13.8219297366 56573.5248458 r.MP9601
374736 1667556p 287 19.9324753821 12.6521461251 56595.3844577 r.MP9601
374736 1667765p 287 19.6843572731 12.5930140006 56596.380984 r.MP9601
374736 1667877p 287 19.4509171044 12.5368720989 56597.3329879 r.MP9601
374736 1667905p 387 19.4176952945 12.5288425435 56597.469985 r.MP9601
