    Object      Image   Exp_time               RA              DEC             time       filter
25904 1775265p 387 19.2658711556 10.1976358983 57041.2273846 r.MP9601
25904 1775274p 387 19.2736535441 10.2016071583 57041.2735025 r.MP9601
25904 1778889p 287 20.9093166179 11.0120275322 57050.2260208 r.MP9601
40210 1722363p 287 13.486032048 3.62357755328 56833.5888678 r.MP9601
40210 1722510p 287 13.7204664852 3.75039156836 56834.5877135 r.MP9601
40210 1729020p 287 18.8157524067 6.77521106546 56862.5765295 r.MP9601
40210 1729721p 287 19.1675486436 7.03449854051 56865.6073158 r.MP9601
45617 1645760p 287 11.3421398991 3.00523696776 56509.5009298 r.MP9601
45617 1645773p 287 11.3453786204 3.00290035607 56509.5541691 r.MP9601
45617 1646269p 287 11.4991086492 2.8612096311 56512.4798185 r.MP9601
45617 1646279p 287 11.500823234 2.8591499726 56512.5186393 r.MP9601
58977 1728798p 287 12.58153177 5.09642350899 56861.5793118 r.MP9601
62994 1728416p 287 214.45370593 -14.1083775728 56856.2968209 r.MP9601
62994 1728417p 287 214.454113011 -14.1086624072 56856.3012217 r.MP9601
119017 1645164p 287 213.858893383 -11.6854113156 56506.262518 r.MP9601
119017 1645696p 287 214.332356335 -11.9543773774 56509.275333 r.MP9601
119775 1691925p 387 238.920416176 -13.3959693156 56713.6202221 r.MP9601
119775 1692358p 387 239.457663009 -13.5021909497 56716.6384215 r.MP9601
119775 1692657p 387 240.383994167 -13.6856241988 56722.5710502 r.MP9601
119775 1704851p 287 239.173576725 -14.3337629531 56777.4364421 r.MP9601
119775 1704864p 287 239.164299219 -14.3339767205 56777.4877463 r.MP9601
119775 1704877p 287 239.154942198 -14.3341923201 56777.5394901 r.MP9601
119775 1705715p 287 238.211090315 -14.3571792498 56782.4914055 r.MP9601
119775 1705894p 287 238.023999595 -14.3620750398 56783.4235072 r.MP9601
119775 1705896p 287 238.020789997 -14.3621632761 56783.4393897 r.MP9601
119775 1705909p 287 238.010515046 -14.362445749 56783.4902348 r.MP9601
119775 1705924p 287 237.995142633 -14.3628683583 56783.5663045 r.MP9601
123222 1715391p 287 215.236673627 -13.4572702934 56799.4420409 r.MP9601
123222 1715392p 287 215.235977739 -13.4571913273 56799.4459892 r.MP9601
123222 1715882p 287 214.721866842 -13.400805602 56802.4460291 r.MP9601
151403 1611938p 287 217.011633338 -12.7151793249 56358.5706975 r.MP9601
151403 1611939p 287 217.011430918 -12.7153268246 56358.5763465 r.MP9601
151403 1611950p 287 217.009770534 -12.716536717 56358.6226828 r.MP9601
151403 1615934p 287 213.737121084 -12.8716047667 56386.5265835 r.MP9601
151403 1616198p 287 213.341251206 -12.8426216954 56388.6029981 r.MP9601
151403 1616499p 287 212.986297147 -12.8139889481 56390.4039309 r.MP9601
152716 1757897p 287 11.3959623186 2.58466275404 56985.2711304 r.MP9601
152716 1757902p 387 11.3952963032 2.58572282853 56985.2911109 r.MP9601
152716 1757985p 287 11.363735143 2.63977472098 56986.2974321 r.MP9601
152716 1757990p 387 11.3632008657 2.64088223317 56986.3174675 r.MP9601
161096 1667729p 287 14.0141179453 3.85283171664 56596.238836 r.MP9601
161096 1667740p 287 14.0066842049 3.8528914254 56596.2818263 r.MP9601
161096 1667751p 287 13.999285413 3.85295085344 56596.3246145 r.MP9601
161096 1667860p 287 13.8378733387 3.85462530244 56597.2651089 r.MP9601
161096 1667889p 387 13.8171866028 3.85496666772 56597.3880004 r.MP9601
161096 1667958p 287 13.6808549561 3.85762976034 56598.2039492 r.MP9601
161096 1667962p 387 13.6773269325 3.85773176102 56598.2255494 r.MP9601
161096 1667966p 387 13.6736637654 3.85783766891 56598.2479769 r.MP9601
161096 1667970p 387 13.6701430224 3.8579394591 56598.2695325 r.MP9601
161096 1667974p 387 13.6664709589 3.8580456242 56598.2920145 r.MP9601
161096 1668231p 387 13.2013006084 3.87894884776 56601.2559959 r.MP9601
161096 1668247p 387 13.1871390945 3.87990624588 56601.3517357 r.MP9601
161096 1668248p 387 13.1832833724 3.88016691442 56601.3778026 r.MP9601
161096 1668355p 387 13.0417963235 3.89063052976 56602.3470433 r.MP9601
161096 1668366p 387 13.0343178152 3.89127196127 56602.3995241 r.MP9601
161096 1668367p 387 13.0335885336 3.89133451174 56602.4046419 r.MP9601
161096 1668616p 287 12.8890166525 3.90478416222 56603.4357448 r.MP9601
161096 1671649p 287 11.3614349037 4.57844636559 56623.2673822 r.MP9601
161096 1671659p 287 11.3608418426 4.58086803145 56623.3118618 r.MP9601
182155 1692655p 387 237.893973393 -13.4880420948 56722.5609732 r.MP9601
182155 1698713p 387 237.959505696 -11.9222199679 56751.5301531 r.MP9601
182155 1698716p 387 237.95817578 -11.9209364444 56751.54871 r.MP9601
182764 1728439p 287 241.58627912 -12.4827368242 56856.3690761 r.MP9601
189333 1729011p 287 16.4779413125 6.01972456805 56862.5414084 r.MP9601
189333 1729715p 287 16.7774387115 6.25688735523 56865.5838032 r.MP9601
189887 1635634p 287 270.942381967 -24.6063509667 56476.456314 r.MP9601
189887 1635793p 287 270.739549743 -24.5592041767 56477.397044 r.MP9601
200329 1667730p 287 14.3222187643 5.48840849333 56596.2427304 r.MP9601
200329 1667741p 287 14.3146439585 5.48714304114 56596.285708 r.MP9601
200329 1667752p 287 14.3071026593 5.48588318658 56596.3284955 r.MP9601
200329 1667861p 287 14.1423414256 5.45856317873 56597.2690352 r.MP9601
200329 1667890p 387 14.1209508908 5.45508420285 56597.3930383 r.MP9601
220850 1631660p 287 242.484163956 -13.2618183818 56456.4628058 r.MP9601
220850 1635441p 287 239.784685639 -12.6197315123 56475.3687162 r.MP9601
220850 1635784p 287 239.596427927 -12.5870294801 56477.3594975 r.MP9601
220850 1644978p 287 239.249757048 -12.813294307 56505.2510632 r.MP9601
220850 1645007p 287 239.253793946 -12.8150599139 56505.3127737 r.MP9601
220850 1645173p 287 239.319918269 -12.8436876067 56506.2988461 r.MP9601
220850 1645699p 287 239.551572657 -12.9376810592 56509.2887651 r.MP9601
266664 1681947p 287 22.109170913 14.1887531592 56659.2415686 r.MP9601
266664 1681959p 287 22.1138011874 14.1883476832 56659.2886561 r.MP9601
266664 1681975p 387 22.1220273476 14.1876273132 56659.372312 r.MP9601
266664 1682227p 287 22.2055266444 14.1808115894 56660.2115949 r.MP9601
266664 1682237p 287 22.20989515 14.1805286093 56660.2540419 r.MP9601
266664 1682250p 387 22.2165130044 14.1800999223 56660.318345 r.MP9601
266800 1774678p 387 12.9392879824 3.87400221061 57039.2640711 r.MP9601
287776 1778902p 287 25.0784821438 14.0990926164 57050.2793367 r.MP9601
309053 1722445p 287 217.701025648 -14.3452777595 56834.3461534 r.MP9601
309053 1722445p 287 217.701025648 -14.3452777595 56834.3461534 r.MP9601
312902 1721596p 287 234.029088288 -13.9066725439 56830.3254174 r.MP9601
312902 1721607p 287 234.024249094 -13.905136859 56830.3682737 r.MP9601
312902 1728605p 287 232.698686411 -13.5010899146 56857.3296996 r.MP9601
316733 1729709p 287 12.9456703492 4.38071176235 56865.5599023 r.MP9601
316733 1736297p 287 14.4088678288 2.69435174097 56897.4659208 r.MP9601
321038 1729481p 287 25.9035453691 14.3496474964 56864.5180502 r.MP9601
321038 1729492p 287 25.9110024225 14.3517866191 56864.5610717 r.MP9601
321038 1729503p 287 25.9185050955 14.3539388282 56864.6043563 r.MP9601
321038 1741578p 287 27.973558526 13.8581204818 56918.4785253 r.MP9601
321038 1741589p 287 27.9689650864 13.8549513645 56918.521255 r.MP9601
321038 1742026p 287 27.3705582521 13.4558268607 56923.5195562 r.MP9601
324284 1722733p 287 16.8278632964 4.9321240426 56835.5861562 r.MP9601
324284 1722896p 287 17.0299054743 4.97859883953 56836.591194 r.MP9601
324284 1729022p 287 21.2048620642 5.61025629442 56862.584532 r.MP9601
325593 1768980p 500 10.2996941144 3.37635575163 57008.2293569 r.MP9601
325593 1768993p 500 10.3042592683 3.37682882458 57008.2861256 r.MP9601
325593 1769007p 287 10.3098064865 3.37740366584 57008.3551066 r.MP9601
325593 1774681p 387 14.6910742472 4.53781532891 57039.2793592 r.MP9601
334539 1645559p 287 13.1296374713 3.56288003842 56508.5021655 r.MP9601
334539 1645754p 287 13.1514363245 3.60801353511 56509.4775995 r.MP9601
334539 1645764p 287 13.1521976953 3.60977386753 56509.5164781 r.MP9601
334539 1646263p 287 13.1838677101 3.73439531153 56512.4565009 r.MP9601
334539 1646273p 287 13.183948653 3.73592783001 56512.4953534 r.MP9601
334539 1651061p 287 11.6576069348 4.12338684619 56535.5688081 r.MP9601
334539 1651171p 287 11.5387392478 4.11795592384 56536.454347 r.MP9601
334539 1651181p 287 11.5334179198 4.11768553115 56536.4932835 r.MP9601
334539 1651183p 287 11.5321933704 4.11762330812 56536.5022436 r.MP9601
334539 1651848p 287 10.9549514381 4.07647471378 56540.4338206 r.MP9601
334539 1651858p 287 10.9488625456 4.07593491835 56540.4726859 r.MP9601
359758 1691674p 287 214.461682135 -11.4464487338 56712.5701027 r.MP9601
359758 1691907p 287 214.447671601 -11.4599738301 56713.5397039 r.MP9601
359758 1692181p 287 214.400296335 -11.4847422455 56715.6505969 r.MP9601
359758 1698082p 287 211.889588749 -11.262642801 56742.5108342 r.MP9601
359758 1698183p 287 211.748947158 -11.239280535 56743.4167376 r.MP9601
359758 1698312p 287 211.589858847 -11.2123945467 56744.4179761 r.MP9601
359758 1698322p 287 211.583539374 -11.2113140151 56744.4572681 r.MP9601
363717 1645179p 287 241.877155013 -13.1946456883 56506.3223776 r.MP9601
363717 1645705p 287 242.029439493 -13.2710007161 56509.3122712 r.MP9601
373967 1672592p 287 11.5826766978 2.22757241571 56631.2178009 r.MP9601
