    Object      Image   Exp_time               RA              DEC             time       filter
40543 1681684p 387 20.2317892166 13.0941617836 56655.2968222 r.MP9601
40563 1656930p 287 19.2692094565 13.2731199263 56564.4963984 r.MP9601
113490 1686684p 387 215.222798229 -14.1351035824 56689.6377584 r.MP9601
113490 1698320p 287 217.378229454 -13.0878459801 56744.4494839 r.MP9601
113490 1698330p 287 217.373472683 -13.0847834015 56744.4885807 r.MP9601
113490 1698834p 387 216.249901673 -12.4073422231 56752.4276979 r.MP9601
187235 1722735p 287 18.0837189281 4.24875333289 56835.5939185 r.MP9601
187235 1729021p 287 24.4978094641 7.09182199318 56862.5805761 r.MP9601
187235 1778895p 287 23.0927632449 12.2361765262 57050.2516792 r.MP9601
211793 1691925p 387 239.10996303 -13.0539238261 56713.6202221 r.MP9601
211793 1692358p 387 239.604301381 -13.0698054108 56716.6384215 r.MP9601
211793 1692654p 387 240.445048426 -13.0685480112 56722.5559354 r.MP9601
211793 1704845p 287 238.659307587 -11.5680528666 56777.4131136 r.MP9601
211793 1704858p 287 238.649749269 -11.5660856065 56777.4644335 r.MP9601
211793 1704871p 287 238.640112538 -11.5641022078 56777.5161743 r.MP9601
211793 1705706p 287 237.675359083 -11.3790251623 56782.4542703 r.MP9601
211793 1705887p 287 237.482469849 -11.3448628467 56783.3961058 r.MP9601
211793 1705902p 287 237.468677173 -11.3424479675 56783.4629794 r.MP9601
211793 1705917p 287 237.452991615 -11.3397016744 56783.5390306 r.MP9601
211793 1721429p 287 228.667703466 -10.9352471173 56829.3812708 r.MP9601
211793 1721439p 287 228.663475154 -10.9363487467 56829.4201518 r.MP9601
261047 1752338p 287 14.789259234 3.4836416511 56957.2544446 r.MP9601
261047 1768979p 500 13.3220218785 1.95434937127 57008.2228609 r.MP9601
261047 1768992p 500 13.328916855 1.95687673953 57008.2797266 r.MP9601
269574 1672592p 287 11.5315008683 1.80652762395 56631.2178009 r.MP9601
295251 1645495p 287 246.094707008 -13.5123855503 56508.316761 r.MP9601
305918 1705708p 287 239.753431375 -11.5937667367 56782.4620368 r.MP9601
305918 1705889p 287 239.574090108 -11.5245495858 56783.4038693 r.MP9601
305918 1705904p 287 239.561245274 -11.5196457012 56783.4707404 r.MP9601
305918 1705919p 287 239.546636993 -11.51406857 56783.5467922 r.MP9601
325229 1635440p 287 239.969428574 -13.0810061051 56475.3648351 r.MP9601
325229 1635783p 287 239.78545787 -13.0773210042 56477.3556152 r.MP9601
325229 1644978p 287 239.739046044 -13.7089337777 56505.2510632 r.MP9601
325229 1645007p 287 239.744137163 -13.7115393336 56505.3127737 r.MP9601
325229 1645173p 287 239.827106891 -13.7535885681 56506.2988461 r.MP9601
