    Object      Image   Exp_time               RA              DEC             time       filter
14092 1715387p 287 218.013181408 -14.7665772789 56799.4250924 r.MP9601
14092 1715867p 287 217.507641731 -14.5799839885 56802.3577269 r.MP9601
14092 1722441p 287 215.195054051 -13.6036907761 56834.3304246 r.MP9601
14092 1728419p 287 217.240570074 -14.1801722866 56856.3091032 r.MP9601
26336 1728415p 287 215.142908704 -12.2194715762 56856.2922088 r.MP9601
29101 1631355p 287 214.750290572 -13.4362036157 56455.3715311 r.MP9601
29101 1631366p 287 214.747197001 -13.4350036852 56455.4165285 r.MP9601
29101 1635778p 287 214.618769797 -13.3286680928 56477.3312317 r.MP9601
29101 1636136p 287 214.742061617 -13.3656774538 56479.3391845 r.MP9601
29101 1645484p 287 218.687546624 -14.6067506618 56508.2716324 r.MP9601
29101 1646360p 287 219.723788183 -14.9255672145 56513.2501749 r.MP9601
74380 1686794p 387 215.905186336 -14.2238857334 56690.6406505 r.MP9601
74380 1686861p 387 216.052306165 -14.2667283048 56691.5852292 r.MP9601
74380 1691685p 287 218.211866674 -14.8267112089 56712.6128697 r.MP9601
74380 1691920p 287 218.255495045 -14.833363967 56713.5959219 r.MP9601
74380 1692339p 287 218.352954069 -14.842373304 56716.5438943 r.MP9601
74380 1698688p 287 215.665883441 -13.6738711964 56751.4233491 r.MP9601
74380 1698698p 287 215.659241437 -13.6713190961 56751.4626122 r.MP9601
74380 1698845p 387 215.484944961 -13.6043164381 56752.4810868 r.MP9601
74380 1698852p 387 215.475353221 -13.6006273073 56752.5364237 r.MP9601
93846 1667733p 287 15.3584776877 5.45017147878 56596.254458 r.MP9601
93846 1667744p 287 15.3508300403 5.44780733487 56596.2974424 r.MP9601
93846 1667755p 287 15.3432289713 5.44545758987 56596.340165 r.MP9601
93846 1667864p 287 15.1769758448 5.39424775329 56597.2811942 r.MP9601
93846 1667893p 387 15.1548457607 5.38749020562 56597.4085616 r.MP9601
93846 1668257p 287 14.4880010142 5.18728209832 56601.4471785 r.MP9601
93846 1671895p 287 12.3876242206 4.74627280118 56625.2200534 r.MP9601
