    Object      Image   Exp_time               RA              DEC             time       filter
11768 1645762p 287 14.7838876059 3.55900831275 56509.5086909 r.MP9601
11768 1645775p 287 14.7847308533 3.56059125098 56509.5619486 r.MP9601
11768 1646271p 287 14.8081198299 3.64025224189 56512.4875917 r.MP9601
11768 1646281p 287 14.8081360011 3.64120095193 56512.5264026 r.MP9601
11768 1651053p 287 13.4649092292 3.75726729367 56535.5367549 r.MP9601
11768 1651054p 287 13.4643872011 3.75720470037 56535.5412616 r.MP9601
11768 1651064p 287 13.4598464881 3.75666025037 56535.580462 r.MP9601
11768 1651164p 287 13.3596355432 3.74418871361 56536.4271541 r.MP9601
11768 1651174p 287 13.3549434441 3.74358467326 56536.4659853 r.MP9601
11768 1651841p 287 12.8434065379 3.67102422505 56540.4066596 r.MP9601
11768 1651851p 287 12.8380061567 3.67019422634 56540.4454647 r.MP9601
14104 1729483p 287 26.7709529098 13.2747420994 56864.5258704 r.MP9601
14104 1729494p 287 26.7763736426 13.2784879878 56864.5690922 r.MP9601
14104 1729505p 287 26.7818106661 13.2822451336 56864.6124438 r.MP9601
14104 1741577p 287 26.709715932 15.8389925549 56918.4746395 r.MP9601
14104 1741588p 287 26.7038765906 15.8390518978 56918.5173664 r.MP9601
14104 1742025p 287 25.9658518874 15.8216793066 56923.5156723 r.MP9601
17701 1715384p 287 215.492004564 -11.5700993376 56799.4134056 r.MP9601
17701 1716268p 287 214.554362239 -11.5359093915 56805.3894558 r.MP9601
17701 1722437p 287 212.314684167 -12.0582898101 56834.3131665 r.MP9601
33017 1715391p 287 215.312682131 -13.363222562 56799.4420409 r.MP9601
33017 1715882p 287 214.8121995 -13.3513849273 56802.4460291 r.MP9601
39677 1691686p 287 219.716336635 -15.2162577919 56712.6167492 r.MP9601
39677 1691921p 287 219.75265973 -15.1977816313 56713.5998018 r.MP9601
39677 1692340p 287 219.833911928 -15.1322911792 56716.5477725 r.MP9601
39677 1698689p 287 217.634233143 -13.2094757233 56751.4272303 r.MP9601
39677 1698699p 287 217.628801931 -13.2062366267 56751.4664921 r.MP9601
39677 1698853p 287 217.478331303 -13.1168223272 56752.5411908 r.MP9601
