    Object      Image   Exp_time               RA              DEC             time       filter
2316 1728418p 287 216.494964909 -12.0321687079 56856.3051189 r.MP9601
5031 1645691p 287 214.158508546 -13.6847695541 56509.2553622 r.MP9601
8690 1626303p 287 216.667029905 -14.4718536524 56424.4884778 r.MP9601
8690 1631614p 287 211.689757428 -13.0919578019 56456.2735669 r.MP9601
8690 1631624p 287 211.687196313 -13.091384921 56456.3140056 r.MP9601
8690 1635769p 287 211.681229527 -13.2362492293 56477.2949723 r.MP9601
8690 1645168p 287 215.553681606 -14.6983052639 56506.2784819 r.MP9601
8690 1645823p 287 216.37137581 -14.9829793639 56510.2593423 r.MP9601
12414 1626295p 287 213.569433684 -11.853248481 56424.4522566 r.MP9601
12414 1635764p 287 209.438984181 -11.4262874157 56477.2750497 r.MP9601
12414 1636121p 287 209.650683298 -11.5376106846 56479.2780879 r.MP9601
12414 1645165p 287 214.744904539 -13.7245030781 56506.2665127 r.MP9601
12414 1645165p 287 214.744904539 -13.7245030781 56506.2665127 r.MP9601
12414 1645697p 287 215.542892517 -14.0305277521 56509.2793008 r.MP9601
12414 1756823p 387 44.7643474314 15.8200013309 56978.2916381 r.MP9601
12414 1756845p 387 44.7370368032 15.8149202838 56978.4005177 r.MP9601
12414 1757109p 500 44.2601961903 15.7258743716 56980.3262485 r.MP9601
13127 1667859p 287 14.6803351835 2.65757544804 56597.2612144 r.MP9601
13127 1667888p 387 14.6579640827 2.65010150507 56597.3829619 r.MP9601
13127 1671647p 287 11.7949275763 1.93980778626 56623.259626 r.MP9601
13127 1671657p 287 11.7936302471 1.9402031628 56623.3041058 r.MP9601
13127 1672592p 287 11.7507875194 2.08903402798 56631.2178009 r.MP9601
13841 1657479p 287 12.5013072762 4.85910296453 56569.4979394 r.MP9601
13841 1657481p 287 12.4992760241 4.85818546662 56569.5067709 r.MP9601
13841 1658015p 287 11.8446211265 4.56273960913 56572.3470331 r.MP9601
13841 1658275p 287 11.3524637679 4.34033200496 56574.4847313 r.MP9601
13973 1667728p 287 14.6287957471 2.76608829292 56596.2348768 r.MP9601
13973 1667739p 287 14.6215454164 2.76338437423 56596.277948 r.MP9601
13973 1667750p 287 14.6143431245 2.76069837097 56596.3207339 r.MP9601
13973 1667859p 287 14.4577703353 2.70252780941 56597.2612144 r.MP9601
13973 1667888p 387 14.4380878248 2.69529059767 56597.3829619 r.MP9601
13973 1671656p 287 12.771050234 2.38634073117 56623.3001958 r.MP9601
13973 1671666p 287 12.7730732525 2.38808759161 56623.3464362 r.MP9601
13973 1671893p 287 12.8660605526 2.46371208112 56625.2121203 r.MP9601
13973 1672201p 287 13.1625637725 2.66865315163 56629.222412 r.MP9601
13973 1672371p 287 13.2582034309 2.72933859437 56630.2393703 r.MP9601
13973 1672599p 287 13.3615818267 2.79300421648 56631.2492169 r.MP9601
14057 1667728p 287 14.4699789999 2.80832928965 56596.2348768 r.MP9601
14057 1667739p 287 14.4620287611 2.80537412189 56596.277948 r.MP9601
14057 1667750p 287 14.4541311984 2.80243853425 56596.3207339 r.MP9601
14057 1667859p 287 14.2817314042 2.73849159815 56597.2612144 r.MP9601
14057 1667888p 387 14.2598168565 2.73040891775 56597.3829619 r.MP9601
14057 1671647p 287 11.4298193989 1.88030986429 56623.259626 r.MP9601
14057 1671657p 287 11.4285035363 1.8804581305 56623.3041058 r.MP9601
14057 1672592p 287 11.3797726853 1.98649563417 56631.2178009 r.MP9601
15020 1645237p 287 15.7498689141 3.73074204124 56506.5124324 r.MP9601
15020 1645248p 287 15.7537153177 3.7313831085 56506.5551702 r.MP9601
19205 1715392p 287 215.505238883 -13.7667085645 56799.4459892 r.MP9601
19205 1715882p 287 214.912106985 -13.5549230201 56802.4460291 r.MP9601
19205 1722437p 287 212.183873052 -12.5193801842 56834.3131665 r.MP9601
20440 1698317p 287 213.477713083 -12.9869265041 56744.4377883 r.MP9601
20440 1698327p 287 213.471299436 -12.9844956127 56744.4768562 r.MP9601
22581 1607609p 287 211.599641839 -12.9522942729 56331.5486483 r.MP9601
22581 1607619p 287 211.606436999 -12.9550517289 56331.5880406 r.MP9601
23256 1607618p 287 213.973505538 -13.5025133262 56331.5835685 r.MP9601
23256 1607632p 287 213.982607348 -13.5061540503 56331.6478166 r.MP9601
23256 1607633p 287 213.983194969 -13.5063890989 56331.6519645 r.MP9601
23256 1607634p 287 213.983778735 -13.5066226052 56331.6560852 r.MP9601
23256 1607635p 287 213.984328249 -13.5068424106 56331.6599641 r.MP9601
23256 1607636p 287 213.984877816 -13.5070622376 56331.6638434 r.MP9601
23256 1611929p 287 215.400679562 -14.251999107 56358.5336905 r.MP9601
23256 1611942p 287 215.398328354 -14.2518580346 56358.5901195 r.MP9601
23256 1611955p 287 215.396138579 -14.2517266481 56358.6426741 r.MP9601
23256 1615907p 287 211.602904286 -13.3009903743 56386.4178524 r.MP9601
23256 1615917p 287 211.594220691 -13.2984597585 56386.4581631 r.MP9601
23256 1615927p 287 211.585511147 -13.2959215807 56386.4985943 r.MP9601
26810 1658291p 287 16.7347120409 5.56983458764 56574.5505312 r.MP9601
26810 1671654p 287 9.44877380072 2.42640989557 56623.2924376 r.MP9601
26810 1671664p 287 9.44811880905 2.42628146583 56623.3386723 r.MP9601
26810 1672597p 287 9.5271678232 2.48711802879 56631.2409406 r.MP9601
31596 1691676p 287 217.722092937 -12.5117542484 56712.5778631 r.MP9601
31596 1691909p 287 217.827295686 -12.5235829885 56713.547469 r.MP9601
32806 1778494p 387 216.784106179 -15.011177413 57048.6225432 r.MP9601
36417 1686859p 387 218.687811483 -15.8725175592 56691.5751547 r.MP9601
36466 1698696p 287 218.432003939 -14.8905193081 56751.4547729 r.MP9601
36466 1698706p 287 218.42472137 -14.888590591 56751.4946774 r.MP9601
36466 1698861p 387 218.223090525 -14.834925827 56752.5848168 r.MP9601
37412 1686687p 387 217.695601905 -12.6922665124 56689.6529079 r.MP9601
37412 1686687p 387 217.695601905 -12.6922665124 56689.6529079 r.MP9601
37412 1686796p 387 217.870845617 -12.7347969507 56690.6507882 r.MP9601
37412 1686797p 387 217.871836533 -12.7350355924 56690.6564777 r.MP9601
37412 1686863p 387 218.032372224 -12.773256596 56691.5953038 r.MP9601
37412 1686863p 387 218.032372224 -12.773256596 56691.5953038 r.MP9601
37642 1686686p 387 216.477214354 -14.9451941949 56689.647863 r.MP9601
37642 1686795p 387 216.636554699 -15.0027833796 56690.645729 r.MP9601
37642 1686862p 387 216.783253484 -15.0560121054 56691.5902666 r.MP9601
38207 1774994p 387 11.664419543 3.31461134461 57040.2457158 r.MP9601
42166 1626158p 287 213.712068608 -13.840588395 56423.4503352 r.MP9601
42166 1626294p 287 213.48361306 -13.7731969751 56424.4483095 r.MP9601
43060 1722737p 287 17.3678692369 6.09371930896 56835.6017126 r.MP9601
43060 1722900p 287 17.6803461203 6.22157985422 56836.6067708 r.MP9601
43060 1757087p 387 14.2258164259 5.82334196494 56980.2022828 r.MP9601
43060 1757100p 387 14.2204036138 5.82195837911 56980.2695924 r.MP9601
43060 1757969p 387 13.854344084 5.74353246756 56986.2188745 r.MP9601
44920 1631359p 287 215.831103699 -13.250070685 56455.3876164 r.MP9601
44920 1631370p 287 215.828874701 -13.249194327 56455.4333395 r.MP9601
44989 1722740p 287 18.840220753 7.11329278731 56835.6133812 r.MP9601
46756 1635764p 287 209.951749466 -10.7890188338 56477.2750497 r.MP9601
46756 1636125p 287 210.362290285 -10.9920628196 56479.2946363 r.MP9601
46756 1645484p 287 218.464361208 -14.4007442363 56508.2716324 r.MP9601
48034 1756826p 387 43.7956328362 14.8620315543 56978.3070609 r.MP9601
48034 1756848p 387 43.7694402692 14.8543882792 56978.415819 r.MP9601
48034 1756873p 387 43.7419259659 14.8463593072 56978.5300652 r.MP9601
48281 1722731p 287 15.933255437 5.92685135839 56835.5783673 r.MP9601
48281 1722897p 287 16.2597675753 6.0635662506 56836.5951006 r.MP9601
