    Object      Image   Exp_time               RA              DEC             time       filter
84532 1616944p 287 243.535665924 -13.4182205868 56392.6132786 r.MP9601
84532 1617918p 287 242.503725411 -13.0637165111 56401.4841371 r.MP9601
84532 1617931p 287 242.496168212 -13.0615132461 56401.5370154 r.MP9601
84532 1625629p 287 238.712379262 -12.2276177934 56421.5005386 r.MP9601
84532 1625904p 287 238.485554223 -12.1884534933 56422.5076793 r.MP9601
256034 1631359p 287 216.115627671 -12.7914296499 56455.3876164 r.MP9601
256034 1631370p 287 216.110540985 -12.7910740264 56455.4333395 r.MP9601
256034 1635779p 287 214.972792598 -13.0205143391 56477.3351117 r.MP9601
256034 1636137p 287 214.998659989 -13.0812388702 56479.3431298 r.MP9601
256034 1645480p 287 217.56943528 -14.5819303061 56508.2557964 r.MP9601
256034 1645958p 287 218.04971562 -14.7951618958 56511.2714724 r.MP9601
310743 1692671p 387 243.271929666 -16.3336448872 56722.6416213 r.MP9601
310743 1692845p 387 243.436977272 -16.3532655661 56723.6162822 r.MP9601
