    Object      Image   Exp_time               RA              DEC             time       filter
18405 1722366p 287 12.5162122735 3.78430860267 56833.600572 r.MP9601
18405 1722513p 287 12.7398718473 3.83697013763 56834.5994251 r.MP9601
18405 1729015p 287 17.6287371531 4.55021088122 56862.5569867 r.MP9601
18405 1729716p 287 17.9729311996 4.52868213303 56865.5876844 r.MP9601
286415 1645487p 287 219.898783484 -14.7417201512 56508.2839336 r.MP9601
321328 1715405p 287 237.572845916 -10.6330343598 56799.4984739 r.MP9601
321328 1715406p 287 237.57196659 -10.63308824 56799.5023533 r.MP9601
321328 1715696p 287 237.125056647 -10.6633244869 56801.4748878 r.MP9601
321328 1721591p 287 231.876375937 -11.8305523078 56830.3059841 r.MP9601
321328 1721602p 287 231.871612687 -11.8333115439 56830.3487998 r.MP9601
333866 1646288p 287 21.1680641309 11.6059360688 56512.5556662 r.MP9601
333866 1646299p 287 21.1714493258 11.6099400628 56512.5993461 r.MP9601
333866 1651191p 287 21.3254357431 13.3036727523 56536.5334615 r.MP9601
333866 1651201p 287 21.3227977267 13.3055177453 56536.5723034 r.MP9601
333866 1651361p 287 21.254912267 13.3495554496 56537.5207294 r.MP9601
333866 1651373p 287 21.2512158153 13.3518132451 56537.5702907 r.MP9601
