    Object      Image   Exp_time               RA              DEC             time       filter
51187 1775271p 387 20.2465722776 11.863700663 57041.2580631 r.MP9601
51187 1775280p 387 20.2561423847 11.865401163 57041.3040916 r.MP9601
51187 1778893p 287 22.2437302263 12.2573919666 57050.2437764 r.MP9601
76378 1769003p 287 10.5226363553 1.8817052377 57008.3392145 r.MP9601
76378 1774681p 387 14.8295054446 5.16493225976 57039.2793592 r.MP9601
96849 1778492p 387 221.088024659 -16.019054209 57048.612292 r.MP9601
103450 1611930p 287 215.745992491 -13.3770867733 56358.5376891 r.MP9601
103450 1611943p 287 215.748437802 -13.3728925506 56358.5946672 r.MP9601
239945 1728416p 287 214.720062029 -13.6531793582 56856.2968209 r.MP9601
267736 1645242p 287 16.1825500529 5.78636641709 56506.5318629 r.MP9601
267736 1645253p 287 16.1851302749 5.78540550682 56506.5745701 r.MP9601
267736 1650813p 287 15.793584689 4.13882554948 56534.4396163 r.MP9601
267736 1651027p 287 15.7016918226 4.04303281385 56535.4320508 r.MP9601
267736 1651038p 287 15.6975848933 4.03882425749 56535.4750928 r.MP9601
267736 1651674p 287 15.2818529796 3.63621018499 56539.4120606 r.MP9601
267736 1651685p 287 15.2768982333 3.63163565901 56539.4548354 r.MP9601
287982 1721441p 287 238.271667409 -12.6177535893 56829.4281867 r.MP9601
287982 1721618p 287 238.1211133 -12.579354433 56830.4008988 r.MP9601
315729 1722359p 287 14.7298403907 3.20705529336 56833.5732595 r.MP9601
315729 1722506p 287 14.933361338 3.31003475136 56834.5721548 r.MP9601
315729 1729018p 287 19.2413363909 5.67025906597 56862.5686752 r.MP9601
315729 1729720p 287 19.5177030685 5.85853555463 56865.603386 r.MP9601
343907 1778494p 387 216.453446498 -15.2856615219 57048.6225432 r.MP9601
376403 1657928p 287 15.6861667949 3.30779377812 56571.4050162 r.MP9601
376403 1657948p 287 15.6655677586 3.30439505196 56571.4876879 r.MP9601
376403 1658283p 287 14.9108546395 3.18197581668 56574.5166927 r.MP9601
