    Object      Image   Exp_time               RA              DEC             time       filter
22241 1645494p 287 245.835998139 -14.6651172305 56508.3128312 r.MP9601
242698 1698316p 287 213.134332517 -13.1171034136 56744.4339038 r.MP9601
242698 1698326p 287 213.12857208 -13.1159426476 56744.4729577 r.MP9601
255323 1635780p 287 214.216419733 -11.6684701947 56477.3389911 r.MP9601
255323 1636138p 287 214.284844897 -11.7522633844 56479.3471037 r.MP9601
255323 1645172p 287 216.883631698 -13.3405160134 56506.2944737 r.MP9601
255323 1645959p 287 217.668517522 -13.7107609897 56511.2754166 r.MP9601
255323 1646175p 287 217.830712645 -13.7847268289 56512.2419371 r.MP9601
255323 1646179p 287 217.833403681 -13.7859448305 56512.2577668 r.MP9601
310312 1606091p 500 128.362977329 26.199314429 56310.3900086 r.MP9601
310312 1606092p 500 128.361615143 26.1997147087 56310.3963566 r.MP9601
310312 1606093p 500 128.360253342 26.2001148756 56310.4027029 r.MP9601
314417 1705082p 287 244.615835718 -13.8845097813 56778.4217355 r.MP9601
314417 1705095p 287 244.607758574 -13.882824365 56778.473155 r.MP9601
314417 1705109p 287 244.598256107 -13.8808415337 56778.5336481 r.MP9601
314417 1705566p 287 244.13215328 -13.7864923706 56781.4156194 r.MP9601
314417 1705579p 287 244.123766252 -13.7848528012 56781.4660677 r.MP9601
314417 1705592p 287 244.115339141 -13.7832053959 56781.516757 r.MP9601
314417 1715414p 287 240.756704709 -13.2399569751 56799.5335627 r.MP9601
314417 1715419p 287 240.752776076 -13.2394375778 56799.5534545 r.MP9601
314417 1715894p 287 240.170016901 -13.1652172684 56802.4967567 r.MP9601
314417 1721600p 287 235.338717752 -12.8589272763 56830.3410108 r.MP9601
314417 1721611p 287 235.333110604 -12.8591415622 56830.383868 r.MP9601
314417 1728608p 287 233.432589043 -13.436431549 56857.3418783 r.MP9601
