    Object      Image   Exp_time               RA              DEC             time       filter
105203 1756821p 387 46.4732619652 16.5642739681 56978.2815007 r.MP9601
105203 1756843p 387 46.4536030654 16.5543388252 56978.3902135 r.MP9601
105203 1756868p 387 46.4330225459 16.5439379175 56978.5040228 r.MP9601
105203 1757104p 500 46.1114681905 16.3811675203 56980.2938556 r.MP9601
105203 1757798p 500 45.394625089 16.0137269093 56984.4100732 r.MP9601
163004 1751776p 287 13.3106683922 2.81003826812 56953.311099 r.MP9601
163004 1752345p 287 12.7642825771 2.41859864291 56957.2816566 r.MP9601
163004 1752346p 287 12.7637732475 2.4182310633 56957.2855372 r.MP9601
163012 1735071p 287 21.9130445691 12.8902484492 56892.5680553 r.MP9601
163012 1735083p 287 21.9112639917 12.8917616139 56892.6150156 r.MP9601
163012 1736161p 287 21.7284939454 13.0024712466 56896.460401 r.MP9601
163012 1736198p 287 21.7203986435 13.0060823861 56896.6032592 r.MP9601
194067 1728794p 287 14.3008419548 4.45378365253 56861.5636502 r.MP9601
194067 1729702p 287 14.5634557195 4.67721496684 56865.531114 r.MP9601
194067 1734905p 287 14.4398000743 5.50909473667 56891.5483626 r.MP9601
194067 1734918p 387 14.4356692858 5.50969557863 56891.6084468 r.MP9601
194067 1735075p 287 14.3659493999 5.51863693915 56892.5836445 r.MP9601
