    Object      Image   Exp_time               RA              DEC             time       filter
29815 1691931p 387 242.451362629 -12.8752403386 56713.6518574 r.MP9601
48810 1715394p 287 214.91913263 -13.8526992298 56799.4537751 r.MP9601
48810 1715882p 287 214.480472594 -13.4784169918 56802.4460291 r.MP9601
48810 1722436p 287 212.530708975 -10.7397131985 56834.3092878 r.MP9601
236408 1667728p 287 14.3245489532 2.92927443743 56596.2348768 r.MP9601
236408 1667739p 287 14.3154501472 2.92995639922 56596.277948 r.MP9601
236408 1667750p 287 14.3064116274 2.93063384252 56596.3207339 r.MP9601
236408 1667859p 287 14.1088235136 2.9458875817 56597.2612144 r.MP9601
236408 1667888p 387 14.0836116382 2.94798434398 56597.3829619 r.MP9601
236408 1671652p 287 10.5047393314 3.98088397707 56623.2790536 r.MP9601
236408 1671662p 287 10.5016725243 3.98419555282 56623.3308869 r.MP9601
