    Object      Image   Exp_time               RA              DEC             time       filter
64870 1646294p 287 23.2806927827 12.5925621477 56512.5799415 r.MP9601
64870 1646305p 287 23.2861144359 12.5959567865 56512.6239008 r.MP9601
64870 1651336p 287 24.4341418128 13.8230717039 56537.4211324 r.MP9601
64870 1651347p 287 24.4325525607 13.8239024493 56537.4644756 r.MP9601
64870 1651491p 287 24.3938308314 13.8413850274 56538.4404424 r.MP9601
64870 1651503p 287 24.3918105761 13.8421490983 56538.4870636 r.MP9601
146382 1751525p 287 26.5623821762 13.2501948147 56952.3027336 r.MP9601
146382 1751536p 287 26.5513840289 13.2474215341 56952.3483218 r.MP9601
146382 1751547p 287 26.5408254814 13.2447591024 56952.3920878 r.MP9601
146382 1751812p 387 26.2794297385 13.1783987719 56953.4764163 r.MP9601
146382 1752114p 387 25.7970256672 13.0539453868 56955.4923615 r.MP9601
146382 1757092p 387 21.0751680425 11.7219785317 56980.2280709 r.MP9601
146382 1757115p 387 21.0589728846 11.7171347745 56980.3611818 r.MP9601
146382 1757540p 287 20.8430022457 11.653209215 56982.2107485 r.MP9601
146382 1757581p 287 20.8253990242 11.647973385 56982.3732398 r.MP9601
146382 1778101p 387 26.6816372354 13.9517227941 57046.2929294 r.MP9601
146382 1778111p 387 26.6957261142 13.9567767518 57046.3489117 r.MP9601
146382 1778112p 387 26.697939637 13.9575707859 57046.3577072 r.MP9601
256354 1757441p 387 24.1975746231 13.7690915871 56981.2134853 r.MP9601
256354 1757463p 387 24.1792539678 13.7578923793 56981.3539632 r.MP9601
256354 1757550p 287 24.0638876585 13.6868345553 56982.2514129 r.MP9601
256354 1757592p 287 24.0432907575 13.6738892527 56982.4178525 r.MP9601
275056 1667736p 287 16.5899496378 6.39812770525 56596.2663076 r.MP9601
275056 1667747p 287 16.5827113332 6.39394398897 56596.3090956 r.MP9601
275056 1667758p 287 16.5754836636 6.38976641967 56596.3518207 r.MP9601
275056 1667867p 287 16.4177498471 6.29831984868 56597.2928943 r.MP9601
275056 1667896p 387 16.3962566693 6.28577306976 56597.4238172 r.MP9601
275056 1668263p 287 15.7733656858 5.91698186344 56601.4705332 r.MP9601
275056 1671919p 287 14.2680513971 4.75186656452 56625.3093456 r.MP9601
275056 1672378p 287 14.4649867855 4.74833929687 56630.2673823 r.MP9601
275056 1672391p 287 14.4680741638 4.74877413888 56630.3195633 r.MP9601
300553 1716499p 287 229.111145342 -11.7159373197 56806.3742324 r.MP9601
300553 1716509p 287 229.103263926 -11.7141894903 56806.4130731 r.MP9601
300553 1716519p 287 229.095382443 -11.712441646 56806.451914 r.MP9601
313482 1645483p 287 219.169327843 -15.0059190775 56508.2676585 r.MP9601
313482 1646183p 287 219.848266962 -15.2842564809 56512.2736316 r.MP9601
313482 1646184p 287 219.848962022 -15.2845353728 56512.2775383 r.MP9601
321962 1774679p 387 17.434713066 2.95812759084 57039.269152 r.MP9601
327448 1646436p 287 25.8629655616 14.0005238971 56513.5153214 r.MP9601
327448 1646447p 287 25.8689096454 14.003145938 56513.5580334 r.MP9601
327448 1658020p 287 22.5729111945 12.8176612092 56572.3666279 r.MP9601
327448 1658150p 287 22.3293416782 12.7071065468 56573.4858396 r.MP9601
342752 1716149p 387 191.789335851 -4.23295115741 56804.3828299 r.MP9601
342752 1716150p 387 191.789310619 -4.23288387346 56804.3878762 r.MP9601
342752 1716151p 387 191.789285446 -4.23281674383 56804.3929109 r.MP9601
342752 1716947p 387 191.811640003 -4.19946894129 56808.3556192 r.MP9601
342752 1716948p 387 191.811728313 -4.19945352206 56808.3606655 r.MP9601
342752 1716949p 387 191.811817433 -4.19943796136 56808.3657581 r.MP9601
