    Object      Image   Exp_time               RA              DEC             time       filter
14765 1698695p 287 218.468442961 -15.3375901029 56751.4508594 r.MP9601
14765 1698705p 287 218.461936007 -15.3366162732 56751.4906979 r.MP9601
14765 1698861p 387 218.28030584 -15.3090588995 56752.5848168 r.MP9601
15747 1626160p 287 213.602978299 -11.1721799707 56423.4582821 r.MP9601
15747 1626296p 287 213.418255142 -11.0939616122 56424.4562078 r.MP9601
15747 1645164p 287 214.124347313 -11.0455116543 56506.262518 r.MP9601
16844 1722509p 287 13.4583155827 2.39832160844 56834.5838312 r.MP9601
22838 1645241p 287 16.858691211 4.90030210925 56506.5279806 r.MP9601
22838 1645252p 287 16.8633715266 4.90055125152 56506.5706907 r.MP9601
22838 1650816p 287 17.6906952871 4.02793998617 56534.4529108 r.MP9601
22838 1650817p 287 17.6904362909 4.02761574676 56534.4576557 r.MP9601
22838 1651033p 287 17.6333086009 3.95828517955 56535.4555818 r.MP9601
22838 1651049p 287 17.6293426862 3.95363548654 56535.5212245 r.MP9601
33246 1735072p 287 21.9739357663 13.4047700871 56892.5719364 r.MP9601
33246 1735084p 287 21.974601095 13.4055267355 56892.6189008 r.MP9601
33246 1736162p 287 21.9779164202 13.4453770898 56896.4643068 r.MP9601
33246 1736199p 287 21.9762500482 13.4460912492 56896.6071387 r.MP9601
33246 1775264p 387 18.8751809694 9.2295048065 57041.2222067 r.MP9601
33246 1775273p 387 18.8876891363 9.23355873547 57041.2683907 r.MP9601
33254 1722368p 287 15.1880083667 4.01616082981 56833.6085575 r.MP9601
33254 1722515p 287 15.4403169923 4.092267721 56834.6072198 r.MP9601
33254 1722893p 287 15.9310405382 4.23828740855 56836.5795216 r.MP9601
33254 1729022p 287 21.2638008967 5.55014737167 56862.584532 r.MP9601
37125 1751818p 287 37.3993561368 13.4752451759 56953.5062275 r.MP9601
37125 1751828p 287 37.3929900171 13.4722942819 56953.5374723 r.MP9601
46195 1778497p 387 215.170015411 -10.6387208982 57048.6378056 r.MP9601
62488 1751773p 287 13.1853496977 4.90519692662 56953.2994276 r.MP9601
62488 1752341p 287 12.5201436955 4.51486711425 56957.2661129 r.MP9601
62488 1752650p 387 12.2080194946 4.32885980745 56959.2680144 r.MP9601
62488 1752661p 387 12.2005254618 4.32436200383 56959.3178363 r.MP9601
65613 1722735p 287 17.3049241771 4.34220491667 56835.5939185 r.MP9601
65613 1722898p 287 17.5498364474 4.44539592896 56836.5989819 r.MP9601
65613 1752202p 287 15.5626763611 5.41829135972 56956.4517405 r.MP9601
65613 1752372p 287 15.3774775455 5.37340301171 56957.3949654 r.MP9601
65613 1757896p 287 11.8111670441 4.78169068142 56985.2672486 r.MP9601
65613 1757984p 287 11.7648022393 4.79211743673 56986.2935528 r.MP9601
66738 1646282p 287 20.5787938263 12.8255771108 56512.530388 r.MP9601
66738 1646295p 287 20.5825342095 12.8285456689 56512.583822 r.MP9601
66738 1651364p 287 20.550710226 13.5256314894 56537.5323769 r.MP9601
66738 1651365p 287 20.5502077698 13.52561839 56537.5391137 r.MP9601
66738 1651369p 287 20.5490400898 13.5255879477 56537.5547697 r.MP9601
66738 1651376p 287 20.5470123889 13.525535084 56537.5819568 r.MP9601
66738 1651499p 287 20.4777169771 13.5224954935 56538.4715426 r.MP9601
66738 1651511p 287 20.4739525484 13.5222755784 56538.5181128 r.MP9601
82485 1716498p 287 229.662858657 -12.367902201 56806.3703507 r.MP9601
82485 1716508p 287 229.655511064 -12.3659924743 56806.4091926 r.MP9601
82485 1716518p 287 229.648163886 -12.3640828553 56806.4480323 r.MP9601
82485 1716737p 287 229.455130322 -12.3141091117 56807.4779488 r.MP9601
82485 1716956p 287 229.286539898 -12.2709855679 56808.3942889 r.MP9601
82679 1717293p 287 240.075067234 -13.5033900802 56810.4729478 r.MP9601
82679 1728611p 287 234.89886825 -14.2058020136 56857.3539956 r.MP9601
83017 1692670p 387 247.969550963 -17.8022717007 56722.636581 r.MP9601
83017 1692844p 387 248.161015434 -17.7969901393 56723.6112142 r.MP9601
83017 1723393p 287 239.028288821 -13.9030468184 56839.3871415 r.MP9601
87714 1774677p 387 10.5930610572 3.46719539836 57039.2589707 r.MP9601
87714 1774994p 387 10.8387170432 3.5943747979 57040.2457158 r.MP9601
87776 1774684p 387 15.6895028474 4.76087299362 57039.2979699 r.MP9601
87778 1751551p 287 22.5248699911 12.5697315225 56952.4093384 r.MP9601
87778 1751561p 287 22.516221664 12.5671885417 56952.4487985 r.MP9601
87778 1751571p 287 22.5075878793 12.5646498369 56952.4881922 r.MP9601
87778 1751797p 387 22.3079532481 12.5057392156 56953.4005958 r.MP9601
87778 1752101p 387 21.8694205847 12.3743727028 56955.4260012 r.MP9601
87778 1778899p 287 23.8934288067 13.1951856057 57050.2674944 r.MP9601
87958 1757446p 387 25.8676452412 12.9583476106 56981.2388769 r.MP9601
87958 1757552p 287 25.7218490798 12.9254995253 56982.2607295 r.MP9601
87958 1757554p 287 25.720505288 12.9251973071 56982.2704437 r.MP9601
87958 1757594p 287 25.6990108439 12.9203632152 56982.4258252 r.MP9601
88013 1757448p 387 26.7538860012 15.2332705403 56981.2490286 r.MP9601
88013 1757470p 387 26.7342483627 15.222282814 56981.3892974 r.MP9601
