    Object      Image   Exp_time               RA              DEC             time       filter
140845 1698829p 387 213.091515177 -13.1954648307 56752.4024644 r.MP9601
190708 1651056p 287 12.1824521768 2.30138731914 56535.5491304 r.MP9601
190708 1651067p 287 12.1764620342 2.30076638973 56535.5929607 r.MP9601
190708 1651068p 287 12.175810775 2.30069888115 56535.597726 r.MP9601
190708 1651069p 287 12.1751097752 2.30062621653 56535.6028553 r.MP9601
190708 1651070p 287 12.1744584308 2.30055869912 56535.6076212 r.MP9601
190708 1651071p 287 12.173782792 2.3004886634 56535.6125649 r.MP9601
190708 1651166p 287 12.0590391208 2.28835546102 56536.4349153 r.MP9601
190708 1651176p 287 12.0535027208 2.28776014919 56536.4738811 r.MP9601
190708 1651846p 287 11.4564755378 2.21572764687 56540.4260588 r.MP9601
190708 1651856p 287 11.4502244137 2.21490711936 56540.4649259 r.MP9601
