    Object      Image   Exp_time               RA              DEC             time       filter
1609 1644980p 287 239.363990012 -11.2336564308 56505.2588214 r.MP9601
1609 1645008p 287 239.368982237 -11.2453451523 56505.3167023 r.MP9601
1609 1645175p 287 239.45679217 -11.4452580857 56506.3066425 r.MP9601
1609 1645700p 287 239.765688335 -12.048626702 56509.2926595 r.MP9601
218601 1729485p 287 26.8372946825 15.2484687795 56864.5336882 r.MP9601
218601 1729496p 287 26.846114396 15.2491767565 56864.5768868 r.MP9601
218601 1752198p 287 22.7217190754 5.43089218712 56956.4360134 r.MP9601
218601 1752368p 287 22.5405243206 5.27320247849 56957.3793485 r.MP9601
240986 1691687p 387 237.511434485 -11.1719462843 56712.6214759 r.MP9601
240986 1692352p 387 237.968023517 -11.3199568171 56716.6081605 r.MP9601
240986 1692650p 387 238.495315328 -11.516945651 56722.5357531 r.MP9601
240986 1698713p 387 238.087642133 -12.1752247735 56751.5301531 r.MP9601
240986 1698716p 387 238.085678187 -12.1755340562 56751.54871 r.MP9601
254080 1757441p 387 24.4501540762 13.2564232355 56981.2134853 r.MP9601
254080 1757463p 387 24.4231120867 13.2573597546 56981.3539632 r.MP9601
254080 1757550p 287 24.2518195993 13.2636221 56982.2514129 r.MP9601
254080 1757592p 287 24.2207508732 13.2649166303 56982.4178525 r.MP9601
256124 1774991p 387 12.7446232628 3.8476227015 57040.2304544 r.MP9601
258275 1752117p 387 27.0399976917 13.4463957829 56955.5075065 r.MP9601
275122 1645238p 287 15.8544697426 4.31662509159 56506.5163146 r.MP9601
275122 1645249p 287 15.8623576938 4.31324199738 56506.5590485 r.MP9601
280283 1650814p 287 16.1592767045 5.21581938129 56534.4436039 r.MP9601
280283 1651031p 287 16.0808899647 5.08363293151 56535.447753 r.MP9601
280283 1651042p 287 16.0774221815 5.07791287664 56535.4906534 r.MP9601
280283 1651046p 287 16.0759624103 5.07550500667 56535.5087124 r.MP9601
288438 1751552p 287 23.2100717288 13.3688678283 56952.4132513 r.MP9601
288438 1751562p 287 23.1996233526 13.3683092673 56952.4526792 r.MP9601
288438 1751572p 287 23.1891840548 13.3677511916 56952.4920727 r.MP9601
288438 1751798p 387 22.9475749885 13.3546951723 56953.4057188 r.MP9601
288438 1752060p 387 22.4579910931 13.3266315568 56955.2701142 r.MP9601
296514 1611933p 287 212.672609205 -12.3786634227 56358.5494257 r.MP9601
296514 1611946p 287 212.674186135 -12.370667273 56358.6067686 r.MP9601
365750 1625237p 287 237.699398912 -10.5254078865 56419.4479075 r.MP9601
365750 1625247p 287 237.688772943 -10.5258866996 56419.4921056 r.MP9601
365750 1625257p 287 237.679107568 -10.5263222278 56419.5323082 r.MP9601
365750 1625627p 287 237.202658373 -10.5494905347 56421.4925761 r.MP9601
365750 1625902p 287 236.953825782 -10.5626347353 56422.4996948 r.MP9601
373480 1681845p 387 18.2302768199 11.273328126 56656.3046195 r.MP9601
375756 1657653p 287 13.5801022091 2.8083561666 56570.3673461 r.MP9601
375756 1657921p 287 13.3813453498 2.62265871681 56571.3758375 r.MP9601
375756 1657937p 287 13.3686568175 2.61083754713 56571.4402191 r.MP9601
375756 1658019p 287 13.187169398 2.44167617353 56572.3626188 r.MP9601
375756 1658269p 287 12.7765065981 2.06023759079 56574.4602226 r.MP9601
375756 1658270p 287 12.7755320617 2.05933524233 56574.4652202 r.MP9601
