    Object      Image   Exp_time               RA              DEC             time       filter
39187 1751779p 287 11.1999815552 1.7600808846 56953.3227847 r.MP9601
59786 1625236p 287 237.651760486 -11.9363720325 56419.4439339 r.MP9601
59786 1625246p 287 237.64363778 -11.9298149278 56419.4881391 r.MP9601
59786 1625256p 287 237.636250055 -11.9238511406 56419.5283444 r.MP9601
59786 1625626p 287 237.270703973 -11.6332238918 56421.4885441 r.MP9601
59786 1625901p 287 237.079354775 -11.4842393951 56422.4957485 r.MP9601
68992 1691688p 387 238.714032298 -11.6434641684 56712.6265137 r.MP9601
68992 1692355p 387 239.280241054 -11.7987552777 56716.6232761 r.MP9601
68992 1692651p 387 239.965971038 -12.003814358 56722.5407904 r.MP9601
68992 1698862p 387 240.252069966 -12.7076680069 56752.5904004 r.MP9601
69157 1722367p 287 12.5741262058 4.79098675583 56833.6044934 r.MP9601
69157 1722514p 287 12.7671414446 4.92338598838 56834.6033394 r.MP9601
74473 1686686p 387 216.794338281 -15.0621994024 56689.647863 r.MP9601
74473 1686795p 387 216.973635945 -15.1955416396 56690.645729 r.MP9601
74473 1686862p 387 217.139225482 -15.3209880975 56691.5902666 r.MP9601
82804 1698826p 387 212.734952332 -14.1106276881 56752.3873101 r.MP9601
151866 1778897p 287 22.6996876614 14.2564182543 57050.2595389 r.MP9601
182673 1611704p 287 214.753472155 -12.3040032924 56357.5098049 r.MP9601
182673 1611705p 287 214.753073655 -12.304148628 56357.5154308 r.MP9601
182673 1611927p 287 214.678694075 -12.3295079103 56358.5253236 r.MP9601
182673 1611940p 287 214.674492464 -12.3308548751 56358.5804267 r.MP9601
182673 1611953p 287 214.67035946 -12.3321798453 56358.63463 r.MP9601
182673 1612057p 287 214.600772089 -12.3529728523 56359.5083603 r.MP9601
182673 1612253p 287 214.514337862 -12.3758003585 56360.5241191 r.MP9601
182673 1612254p 287 214.513913877 -12.3759048477 56360.5289417 r.MP9601
182673 1612606p 287 214.324891784 -12.4171567701 56362.5473097 r.MP9601
182673 1615904p 287 210.537534508 -12.5055511468 56386.4058344 r.MP9601
182673 1615914p 287 210.529224388 -12.5051411809 56386.4457229 r.MP9601
182673 1615924p 287 210.520755796 -12.5047233971 56386.4863722 r.MP9601
195399 1671725p 387 23.1074318816 12.2215983035 56624.2458999 r.MP9601
195399 1671727p 387 23.1053365089 12.2222361403 56624.2648769 r.MP9601
195399 1672408p 287 22.5481246926 12.4533593029 56630.386232 r.MP9601
195399 1681669p 287 22.8411794478 13.9688911399 56655.2596776 r.MP9601
195399 1681855p 387 22.9422375472 14.0568271869 56656.3640616 r.MP9601
195399 1681950p 287 23.2378637734 14.2941639812 56659.2532577 r.MP9601
195399 1681963p 387 23.2439784945 14.2987880489 56659.3080164 r.MP9601
195399 1682230p 287 23.3473920545 14.37638686 56660.2232773 r.MP9601
195399 1682240p 287 23.3523572921 14.3800268563 56660.2656851 r.MP9601
213256 1651681p 287 17.385765938 5.59624903624 56539.4392888 r.MP9601
213256 1651698p 287 17.375310456 5.59693566492 56539.5141937 r.MP9601
215780 1728433p 287 241.246015882 -10.8255067809 56856.3450393 r.MP9601
223715 1722739p 287 18.2455603767 6.35345658555 56835.6095012 r.MP9601
223715 1723121p 287 18.8589187114 6.4440136729 56837.5851217 r.MP9601
261372 1645493p 287 244.983413588 -11.9373167169 56508.3088956 r.MP9601
261372 1646369p 287 245.511612346 -11.9916276061 56513.2857573 r.MP9601
285161 1774681p 387 14.9802379364 5.27051745922 57039.2793592 r.MP9601
285161 1774682p 387 14.9823429341 5.27202251518 57039.2876821 r.MP9601
292949 1692348p 387 242.857393596 -16.7263110573 56716.5879758 r.MP9601
318177 1729253p 287 24.3134606788 13.3901645316 56863.5049477 r.MP9601
318177 1729263p 287 24.3210815189 13.3969785875 56863.5441967 r.MP9601
318177 1729273p 287 24.3291985782 13.40423633 56863.5860013 r.MP9601
318177 1729478p 287 24.5055114646 13.563535723 56864.5059945 r.MP9601
318177 1729489p 287 24.5137374144 13.5710324861 56864.5493842 r.MP9601
318177 1729500p 287 24.5219260423 13.5784952356 56864.5925769 r.MP9601
321927 1630858p 287 241.090239818 -11.4253539782 56449.3473299 r.MP9601
321927 1630879p 287 241.073884121 -11.4184648684 56449.4328499 r.MP9601
321927 1631130p 287 240.717797843 -11.2694262087 56451.3167829 r.MP9601
323484 1734906p 287 16.9928515755 4.30934115364 56891.5526193 r.MP9601
323503 1742017p 287 24.2862922355 12.3148178953 56923.4844553 r.MP9601
360195 1615904p 287 210.468882818 -12.4963035711 56386.4058344 r.MP9601
360195 1615914p 287 210.462384305 -12.4911623768 56386.4457229 r.MP9601
360195 1615924p 287 210.455761866 -12.4859231414 56386.4863722 r.MP9601
362580 1645488p 287 220.229844033 -13.4625939997 56508.287888 r.MP9601
375331 1667388p 287 21.0532098788 11.5392783226 56594.4527505 r.MP9601
375331 1667551p 287 20.8471809655 11.5211335995 56595.3650569 r.MP9601
375331 1667759p 287 20.6256946919 11.5017899128 56596.3558886 r.MP9601
375331 1667872p 287 20.4144695321 11.4834357265 56597.3134983 r.MP9601
375331 1667882p 287 20.4059076139 11.4826841078 56597.3527132 r.MP9601
375331 1667900p 387 20.3858220792 11.4809208738 56597.444708 r.MP9601
389286 1691689p 387 238.218437449 -10.6365512233 56712.6315557 r.MP9601
