    Object      Image   Exp_time               RA              DEC             time       filter
50549 1774990p 387 16.5579581473 5.9574005132 57040.2253304 r.MP9601
116821 1757439p 387 23.6512314491 14.1920425283 56981.2032641 r.MP9601
116821 1757461p 387 23.6324838014 14.1771225253 56981.3438715 r.MP9601
116821 1757548p 287 23.513850047 14.0821335888 56982.2435175 r.MP9601
116821 1757590p 287 23.4925872639 14.0648186188 56982.4097413 r.MP9601
116821 1778100p 387 27.0112886399 12.3433069509 57046.2878527 r.MP9601
116821 1778110p 387 27.0231606736 12.3457231769 57046.3436118 r.MP9601
151760 1651194p 287 23.1278697967 12.116583495 56536.5451291 r.MP9601
151760 1651204p 287 23.1244208825 12.1174686624 56536.5839901 r.MP9601
151760 1651366p 287 23.0359074056 12.1381077543 56537.5430799 r.MP9601
151760 1651377p 287 23.0318443961 12.1389868851 56537.5858485 r.MP9601
173366 1728434p 287 237.51348552 -13.3064475294 56856.3489476 r.MP9601
176833 1617908p 287 215.803352263 -13.5171587827 56401.4419091 r.MP9601
176833 1617920p 287 215.792822377 -13.5116551624 56401.4924526 r.MP9601
176833 1617933p 287 215.781803753 -13.505896095 56401.545342 r.MP9601
176833 1626154p 287 211.246853381 -11.1045724811 56423.4338894 r.MP9601
176833 1626290p 287 211.059964737 -11.0025043854 56424.4316509 r.MP9601
187856 1774991p 387 12.7069997797 3.20191602483 57040.2304544 r.MP9601
214378 1631609p 287 209.600751586 -11.2307897029 56456.2535326 r.MP9601
214378 1631619p 287 209.602208316 -11.2286893019 56456.2941856 r.MP9601
214378 1635771p 287 211.791068636 -10.8310079062 56477.3028547 r.MP9601
214378 1636132p 287 212.144397721 -10.8606544926 56479.3231139 r.MP9601
223249 1657654p 287 13.9089292761 3.48934269709 56570.3712279 r.MP9601
223249 1657655p 287 13.9077017824 3.48910484365 56570.3763248 r.MP9601
223249 1657922p 287 13.6660505337 3.44227968819 56571.379721 r.MP9601
223249 1657938p 287 13.6505455832 3.43927526871 56571.4441014 r.MP9601
223249 1658019p 287 13.4290337951 3.39661257853 56572.3626188 r.MP9601
223249 1658271p 287 12.9207549617 3.30001497161 56574.4691835 r.MP9601
227350 1681685p 387 19.7406706199 10.6818835167 56655.3019637 r.MP9601
243468 1656880p 287 12.6959613388 4.05016413961 56564.3273184 r.MP9601
243468 1656881p 287 12.6950677374 4.04935399526 56564.3322037 r.MP9601
243468 1656892p 287 12.6869722007 4.04201453372 56564.3764618 r.MP9601
243468 1656902p 287 12.679826401 4.03553610942 56564.4155276 r.MP9601
