    Object      Image   Exp_time               RA              DEC             time       filter
320267 1729017p 287 18.2549666937 6.6027042877 56862.5647947 r.MP9601
320267 1729720p 287 18.6043682309 6.42323187694 56865.603386 r.MP9601
377516 1671897p 287 14.1556889635 3.9353945923 56625.2278122 r.MP9601
377516 1671898p 287 14.1551874305 3.93580913234 56625.2332587 r.MP9601
377516 1671899p 287 14.1547390355 3.93617975144 56625.2381281 r.MP9601
377516 1671907p 287 14.1509277677 3.93932993964 56625.2795175 r.MP9601
377516 1671908p 287 14.1505164853 3.93966988343 56625.2839839 r.MP9601
377516 1671918p 287 14.1485381656 3.94130505567 56625.3054679 r.MP9601
377516 1672375p 287 13.7576032351 4.33409434021 56630.2549489 r.MP9601
377516 1672388p 287 13.7543043328 4.33844946996 56630.3070368 r.MP9601
377516 1672600p 287 13.6958638616 4.41783142772 56631.2530923 r.MP9601
377516 1672747p 387 13.6416768708 4.49969424031 56632.2158041 r.MP9601
