    Object      Image   Exp_time               RA              DEC             time       filter
156551 1757098p 387 23.0382500286 12.1178846976 56980.2604228 r.MP9601
156551 1757121p 387 23.0201586738 12.1148603624 56980.3915987 r.MP9601
156551 1757546p 287 22.7748570005 12.0750785047 56982.2354561 r.MP9601
156551 1778102p 387 27.2416144399 14.7022601776 57046.2980257 r.MP9601
156551 1778103p 387 27.2430300497 14.7028164874 57046.3039862 r.MP9601
156551 1778113p 387 27.2570231787 14.7083155416 57046.3629046 r.MP9601
220627 1729259p 287 21.4220520149 12.5818883212 56863.5285628 r.MP9601
220627 1729269p 287 21.4295863586 12.5846364802 56863.5701316 r.MP9601
220627 1729279p 287 21.4371340464 12.5873895066 56863.611774 r.MP9601
220627 1735249p 287 24.6356876429 13.5833709111 56893.4422473 r.MP9601
220627 1735265p 287 24.6374742699 13.5831450157 56893.5161767 r.MP9601
220627 1736557p 287 24.6720682734 13.5173787629 56899.4205208 r.MP9601
220627 1736586p 287 24.6706692711 13.5152727378 56899.5288306 r.MP9601
220627 1741549p 287 23.3608341167 12.652348942 56918.36363 r.MP9601
220627 1741560p 287 23.3553028504 12.649120818 56918.4083271 r.MP9601
220627 1742011p 287 22.6693183921 12.2536862778 56923.4581292 r.MP9601
257908 1630753p 287 240.848576368 -13.5280574356 56448.4726863 r.MP9601
257908 1630856p 287 240.676477615 -13.4886237355 56449.3392256 r.MP9601
257908 1630877p 287 240.659608203 -13.4847719459 56449.424821 r.MP9601
257908 1635431p 287 236.816949551 -12.833163236 56475.3283955 r.MP9601
257908 1635592p 287 236.730446773 -12.8305009214 56476.3661138 r.MP9601
355094 1715378p 287 210.766850631 -13.3066590738 56799.3893833 r.MP9601
355094 1715380p 287 210.765650065 -13.3060057043 56799.3977838 r.MP9601
