    Object      Image   Exp_time               RA              DEC             time       filter
170488 1722365p 287 12.9362642466 2.3895234918 56833.5966782 r.MP9601
170488 1722509p 287 13.202737958 2.49746161537 56834.5838312 r.MP9601
170488 1729018p 287 19.4137661416 4.94339628111 56862.5686752 r.MP9601
170488 1751780p 287 11.5568582558 2.75232220191 56953.326667 r.MP9601
221930 1672410p 287 22.9289432534 14.5199929244 56630.3943253 r.MP9601
221930 1672607p 387 22.9403001121 14.5043918241 56631.289097 r.MP9601
251565 1757448p 387 25.9674349536 15.5106884132 56981.2490286 r.MP9601
251565 1757470p 387 25.9467452988 15.5015319747 56981.3892974 r.MP9601
251565 1757556p 287 25.8175833699 15.4440385921 56982.278338 r.MP9601
251565 1757596p 287 25.795783917 15.434206198 56982.4335863 r.MP9601
314145 1734921p 387 13.1764690546 4.96999515462 56891.6235645 r.MP9601
314145 1735260p 287 13.0809968823 4.88037405538 56893.4899093 r.MP9601
314145 1736299p 287 12.7994955448 4.65387421713 56897.473685 r.MP9601
362191 1729261p 287 24.9562854524 12.5699211445 56863.536408 r.MP9601
362191 1729271p 287 24.9646652571 12.5741197216 56863.5780468 r.MP9601
362191 1729281p 287 24.9730405456 12.578316036 56863.6196632 r.MP9601
362191 1741579p 287 27.0063736734 14.9139461446 56918.4824111 r.MP9601
362191 1741590p 287 27.000000774 14.9127949877 56918.5251345 r.MP9601
362191 1742024p 287 26.1757950082 14.7438242534 56923.511787 r.MP9601
362191 1778896p 287 23.2367892938 12.6728865434 57050.2555963 r.MP9601
376173 1646291p 287 20.4335182184 11.5780906431 56512.5673114 r.MP9601
376173 1646303p 287 20.4412045564 11.5828488524 56512.6161136 r.MP9601
376173 1651187p 287 22.2649915902 13.200062287 56536.5179374 r.MP9601
376173 1651197p 287 22.2645224035 13.2013997386 56536.5567666 r.MP9601
376173 1651356p 287 22.2489697398 13.2324823083 56537.4994413 r.MP9601
376173 1651368p 287 22.247920209 13.234110152 56537.5508469 r.MP9601
378614 1658152p 287 23.1624210272 12.3123574451 56573.4960369 r.MP9601
378614 1658268p 287 22.9284159417 12.2453110723 56574.456221 r.MP9601
