    Object      Image   Exp_time               RA              DEC             time       filter
84892 1742017p 287 24.7272000269 12.3729943542 56923.4844553 r.MP9601
158138 1625354p 287 242.01497486 -12.1051385934 56420.4632727 r.MP9601
158138 1625365p 287 242.007017939 -12.0999806506 56420.5072741 r.MP9601
158138 1625376p 287 241.999094177 -12.0948442029 56420.5510921 r.MP9601
158138 1625659p 287 241.815543045 -11.9769202608 56421.5584016 r.MP9601
158138 1625934p 287 241.630054881 -11.8598202601 56422.563749 r.MP9601
161939 1728796p 287 13.3561964969 2.96233859397 56861.5715195 r.MP9601
161939 1729704p 287 13.5822979818 2.82669155476 56865.5389238 r.MP9601
182832 1686685p 387 216.309337859 -13.5800543227 56689.6428131 r.MP9601
182832 1686794p 387 216.473539317 -13.6971427438 56690.6406505 r.MP9601
182832 1686861p 387 216.624256928 -13.8069557128 56691.5852292 r.MP9601
188187 1630191p 287 237.200094329 -13.169712022 56444.4130245 r.MP9601
188187 1630311p 287 237.004536377 -13.072020948 56445.4066228 r.MP9601
188187 1630312p 287 237.003536766 -13.0715232695 56445.4117271 r.MP9601
188187 1630313p 287 237.002553785 -13.0710338701 56445.4167466 r.MP9601
188187 1630536p 287 236.623142414 -12.8822643933 56447.3727352 r.MP9601
188187 1630862p 287 236.246449738 -12.6953586572 56449.3635808 r.MP9601
240493 1646435p 287 25.0697293785 13.3453626209 56513.511445 r.MP9601
240493 1646446p 287 25.071829351 13.3451609286 56513.5541563 r.MP9601
240493 1651338p 287 25.0152068597 12.6660019091 56537.4291309 r.MP9601
240493 1651349p 287 25.0127986936 12.6637015713 56537.4722622 r.MP9601
240493 1651493p 287 24.956441356 12.6106555766 56538.4481996 r.MP9601
240493 1651505p 287 24.953643784 12.6080652321 56538.4948258 r.MP9601
240493 1668263p 287 15.915154741 6.27820834735 56601.4705332 r.MP9601
240493 1668618p 287 15.6466407738 6.07554895365 56603.4435916 r.MP9601
240493 1668620p 287 15.6456125692 6.07476648349 56603.4513517 r.MP9601
240493 1668632p 387 15.6413151699 6.07149613561 56603.4837849 r.MP9601
240493 1671897p 287 13.7191838671 4.34170027893 56625.2278122 r.MP9601
240493 1671898p 287 13.7189750842 4.34140223372 56625.2332587 r.MP9601
240493 1671899p 287 13.718788422 4.34113576671 56625.2381281 r.MP9601
240493 1671907p 287 13.7172018309 4.33887085037 56625.2795175 r.MP9601
240493 1671908p 287 13.7170306183 4.33862643823 56625.2839839 r.MP9601
240493 1671918p 287 13.7162070644 4.3374507852 56625.3054679 r.MP9601
240493 1672375p 287 13.5814944524 4.09353829623 56630.2549489 r.MP9601
240493 1672388p 287 13.5807782433 4.09131009031 56630.3070368 r.MP9601
240493 1672600p 287 13.5689299876 4.0514726728 56631.2530923 r.MP9601
252789 1686687p 387 218.012307643 -13.1941161148 56689.6529079 r.MP9601
254303 1631353p 287 213.775348505 -12.107228086 56455.3635298 r.MP9601
254303 1631364p 287 213.772147753 -12.1047573297 56455.4084526 r.MP9601
254303 1635777p 287 213.173639559 -11.3004843177 56477.3270224 r.MP9601
254303 1636135p 287 213.215176754 -11.2669220981 56479.3348231 r.MP9601
288688 1607609p 287 211.714877239 -12.5723160716 56331.5486483 r.MP9601
288688 1607619p 287 211.716633475 -12.571604823 56331.5880406 r.MP9601
289124 1722443p 287 216.221495128 -13.6031497641 56834.3382308 r.MP9601
316763 1626163p 287 214.522837513 -11.9010690801 56423.4701767 r.MP9601
316763 1626299p 287 214.358798934 -11.8049461539 56424.4714937 r.MP9601
