    Object      Image   Exp_time               RA              DEC             time       filter
151803 1646435p 287 25.5087210931 12.8414312123 56513.511445 r.MP9601
151803 1646446p 287 25.5109456402 12.8421074746 56513.5541563 r.MP9601
151803 1651338p 287 25.2744227937 12.6218450327 56537.4291309 r.MP9601
151803 1651349p 287 25.2712238865 12.6202994932 56537.4722622 r.MP9601
151803 1651493p 287 25.1964141134 12.5844569032 56538.4481996 r.MP9601
151803 1651505p 287 25.192703445 12.5826954689 56538.4948258 r.MP9601
164895 1716261p 287 212.503767765 -13.9567438926 56805.3621953 r.MP9601
164895 1728414p 287 212.066668102 -12.8672377738 56856.287683 r.MP9601
183407 1616937p 287 240.981359568 -13.3353685784 56392.5849879 r.MP9601
183407 1617909p 287 239.862806873 -12.929102765 56401.4464165 r.MP9601
183407 1617922p 287 239.854649861 -12.9264822209 56401.500948 r.MP9601
183407 1625233p 287 236.491507796 -12.0287965167 56419.4320254 r.MP9601
183407 1625243p 287 236.481859602 -12.0265992817 56419.4762156 r.MP9601
183407 1625253p 287 236.473077142 -12.024599205 56419.5164406 r.MP9601
183407 1625623p 287 236.041300953 -11.9276921227 56421.4763184 r.MP9601
198528 1778493p 387 215.98223309 -13.3944141022 57048.6174421 r.MP9601
205158 1705078p 287 240.225335789 -13.1155841536 56778.406061 r.MP9601
205158 1705091p 287 240.215467513 -13.112530197 56778.4574359 r.MP9601
205158 1705105p 287 240.204199355 -13.1090430157 56778.5160988 r.MP9601
205158 1705716p 287 239.411965802 -12.8715719824 56782.5015928 r.MP9601
205158 1705897p 287 239.218021393 -12.815594482 56783.4432704 r.MP9601
205158 1705910p 287 239.207467339 -12.8125709645 56783.4941333 r.MP9601
205158 1705925p 287 239.19167807 -12.8080476667 56783.5702262 r.MP9601
205158 1716715p 287 233.982674701 -11.5604480938 56807.3971895 r.MP9601
205158 1716969p 287 233.765225678 -11.5185228527 56808.4357883 r.MP9601
205158 1717106p 287 233.58146935 -11.48377604 56809.3241333 r.MP9601
205158 1717117p 287 233.572647136 -11.482138312 56809.3671684 r.MP9601
205158 1717128p 287 233.56384586 -11.4805044708 56809.4101015 r.MP9601
205158 1721426p 287 230.183383099 -11.0258995446 56829.3696019 r.MP9601
205158 1721436p 287 230.178522967 -11.0256727384 56829.4084829 r.MP9601
205158 1728596p 287 228.749185499 -11.5069843278 56857.2938827 r.MP9601
205158 1728600p 287 228.749575891 -11.5076125451 56857.3100369 r.MP9601
242116 1626165p 287 214.911753482 -13.2691244761 56423.4781907 r.MP9601
242116 1626297p 287 214.711527738 -13.183569963 56424.4634988 r.MP9601
242116 1631612p 287 210.268958915 -11.1406507122 56456.2655076 r.MP9601
242116 1631622p 287 210.266513954 -11.1392680446 56456.3059759 r.MP9601
242116 1635768p 287 210.153301336 -10.8748899671 56477.2910267 r.MP9601
242116 1636125p 287 210.261844843 -10.8960688625 56479.2946363 r.MP9601
242116 1645164p 287 213.495742755 -11.8361641715 56506.262518 r.MP9601
351388 1716496p 287 230.230894423 -12.1342700673 56806.3625843 r.MP9601
351388 1716506p 287 230.223044249 -12.1323169656 56806.4014305 r.MP9601
351388 1716516p 287 230.215195902 -12.1303643182 56806.4402677 r.MP9601
351388 1716735p 287 230.00843811 -12.0792353892 56807.4701852 r.MP9601
351388 1716956p 287 229.825701759 -12.0347141358 56808.3942889 r.MP9601
