    Object      Image   Exp_time               RA              DEC             time       filter
21885 1698865p 387 238.907747389 -12.8186511965 56752.6063989 r.MP9601
160483 1692343p 387 243.58425434 -12.1538562726 56716.5627527 r.MP9601
160483 1705084p 287 242.681056496 -11.5744288751 56778.4297153 r.MP9601
160483 1705084p 287 242.681056496 -11.5744288751 56778.4297153 r.MP9601
160483 1705097p 287 242.672394937 -11.5737319681 56778.4809166 r.MP9601
160483 1705097p 287 242.672394937 -11.5737319681 56778.4809166 r.MP9601
160483 1705111p 287 242.662162185 -11.5729086432 56778.5414058 r.MP9601
160483 1715402p 287 238.565075793 -11.4133253852 56799.4856934 r.MP9601
160483 1715694p 287 238.151237324 -11.4164455943 56801.4671266 r.MP9601
160483 1721595p 287 233.022043663 -11.9774236097 56830.3215073 r.MP9601
160483 1721606p 287 233.016650827 -11.979042651 56830.3643643 r.MP9601
160483 1728598p 287 231.459023344 -13.4329256805 56857.3017508 r.MP9601
160483 1728602p 287 231.459239011 -13.4340354676 56857.3179258 r.MP9601
287866 1775270p 387 19.7094162074 11.0593238934 57041.2529777 r.MP9601
287866 1775279p 387 19.7181024606 11.0639003153 57041.2989976 r.MP9601
287866 1778894p 287 21.5353428839 11.9905912285 57050.2477537 r.MP9601
