    Object      Image   Exp_time               RA              DEC             time       filter
3460 1645237p 287 15.8627626061 3.41052912745 56506.5124324 r.MP9601
3460 1645248p 287 15.8679623739 3.41187062005 56506.5551702 r.MP9601
4178 1657930p 287 15.6769764905 6.20432417708 56571.4127785 r.MP9601
4178 1657951p 287 15.6614329182 6.19818440538 56571.5001428 r.MP9601
4178 1657952p 287 15.6604726558 6.19780509797 56571.5055401 r.MP9601
4178 1657953p 287 15.6594956233 6.19741916634 56571.5110316 r.MP9601
4178 1657954p 287 15.6586401706 6.19708125917 56571.5158398 r.MP9601
7382 1636120p 287 215.525315121 -11.7349181821 56479.2741091 r.MP9601
7382 1636323p 287 215.535551786 -11.7495953023 56480.3007834 r.MP9601
7382 1645482p 287 217.400249823 -12.655167576 56508.2636027 r.MP9601
7382 1646176p 287 217.893931698 -12.8526328696 56512.2458288 r.MP9601
7382 1646180p 287 217.89601578 -12.8534488593 56512.2617075 r.MP9601
23848 1636119p 287 215.873557908 -12.9853299525 56479.2702303 r.MP9601
23848 1636322p 287 215.891354401 -12.995438495 56480.2968867 r.MP9601
23848 1645481p 287 217.958186701 -13.7777143711 56508.2596926 r.MP9601
23848 1646181p 287 218.480168882 -13.9588606033 56512.2656697 r.MP9601
28663 1657929p 287 15.235511535 5.18186985276 56571.4088962 r.MP9601
28663 1657949p 287 15.2193538285 5.1760131148 56571.4915796 r.MP9601
28663 1657950p 287 15.2184557201 5.17568757446 56571.4961754 r.MP9601
28663 1658285p 287 14.6279505474 4.9621773085 56574.5244511 r.MP9601
28663 1672598p 287 9.60604453427 3.55349121712 56631.244875 r.MP9601
36191 1691901p 287 212.419715924 -11.0681095998 56713.5160758 r.MP9601
36191 1691912p 387 212.421206334 -11.0678793739 56713.5596976 r.MP9601
36191 1691922p 387 212.422731514 -11.067643777 56713.604337 r.MP9601
36191 1692175p 287 212.478686857 -11.0519614403 56715.6268233 r.MP9601
47125 1722738p 287 18.9913281617 5.3850864532 56835.6055923 r.MP9601
47125 1729021p 287 24.4630936206 7.20572245061 56862.5805761 r.MP9601
47125 1757888p 287 16.0939927481 3.50498069211 56985.236116 r.MP9601
47125 1757972p 287 16.0331849051 3.50196414627 56986.2322684 r.MP9601
47125 1768988p 287 16.1890468619 4.06934811074 57008.2627153 r.MP9601
57937 1626163p 287 214.349537777 -11.4673137605 56423.4701767 r.MP9601
57937 1626299p 287 214.163386781 -11.404011782 56424.4714937 r.MP9601
57937 1631610p 287 210.181099498 -10.1461071098 56456.2575544 r.MP9601
57937 1631620p 287 210.179168821 -10.145711942 56456.2982002 r.MP9601
57937 1635768p 287 210.350166736 -10.3792966867 56477.2910267 r.MP9601
57937 1636126p 287 210.488763931 -10.4461698584 56479.2985273 r.MP9601
57937 1645167p 287 214.20742906 -11.9688432003 56506.2744815 r.MP9601
57937 1645696p 287 214.813725764 -12.1973246038 56509.275333 r.MP9601
57937 1645954p 287 215.232786904 -12.3531914038 56511.2551703 r.MP9601
157229 1611935p 287 217.767303339 -14.8767616285 56358.5577856 r.MP9601
157229 1611936p 287 217.767071506 -14.8766981504 56358.5627534 r.MP9601
157229 1611948p 287 217.76464585 -14.8760339826 56358.6147318 r.MP9601
157229 1615936p 287 214.767641277 -13.966726305 56386.5347254 r.MP9601
157229 1616502p 287 214.136187897 -13.7644222884 56390.4157936 r.MP9601
