    Object      Image   Exp_time               RA              DEC             time       filter
185700 1741589p 287 27.3759775697 14.340211148 56918.521255 r.MP9601
185700 1742024p 287 26.7535827108 13.9982826423 56923.511787 r.MP9601
185700 1751803p 387 21.2109585579 10.9078168581 56953.4309462 r.MP9601
209786 1686687p 387 217.626783111 -13.083848745 56689.6529079 r.MP9601
209786 1686796p 387 217.807016224 -13.1599069962 56690.6507882 r.MP9601
209786 1686797p 387 217.808035588 -13.1603384478 56690.6564777 r.MP9601
209786 1686863p 387 217.973513453 -13.2307059487 56691.5953038 r.MP9601
209786 1698696p 287 218.323369092 -15.0143900216 56751.4547729 r.MP9601
209786 1698706p 287 218.316352552 -15.0137027776 56751.4946774 r.MP9601
209786 1698861p 387 218.121989303 -14.9942783588 56752.5848168 r.MP9601
211769 1728439p 287 242.261676041 -12.670785465 56856.3690761 r.MP9601
214343 1717292p 287 243.682635443 -13.1027335664 56810.4690146 r.MP9601
214343 1723209p 287 238.616383807 -13.5622775396 56838.4268593 r.MP9601
214343 1723392p 287 238.510625991 -13.5984091759 56839.3832592 r.MP9601
214343 1728436p 287 237.595862901 -14.4527484114 56856.3569877 r.MP9601
