    Object      Image   Exp_time               RA              DEC             time       filter
50295 1715868p 287 217.319801335 -15.1379214919 56802.3616711 r.MP9601
50295 1722442p 287 214.708207412 -14.0872214118 56834.3343059 r.MP9601
62929 1657927p 287 14.4061846777 5.6360505931 56571.4011386 r.MP9601
62929 1657947p 287 14.3893409348 5.62762298076 56571.4838073 r.MP9601
62929 1658282p 287 13.7707284858 5.31856045936 56574.5127584 r.MP9601
84820 1607614p 287 212.877539244 -10.8553944392 56331.5680458 r.MP9601
84820 1607627p 287 212.885223988 -10.85683223 56331.6275405 r.MP9601
146646 1774678p 387 13.4281517151 3.95155510944 57039.2640711 r.MP9601
169930 1691681p 287 213.973174617 -14.179443093 56712.5973394 r.MP9601
169930 1691916p 287 213.997400421 -14.1993410413 56713.5803964 r.MP9601
169930 1692335p 287 214.035314591 -14.2477467886 56716.5283355 r.MP9601
169930 1698184p 287 211.949972562 -13.8852788646 56743.4206627 r.MP9601
169930 1698313p 287 211.793089034 -13.8441310411 56744.4218964 r.MP9601
169930 1698323p 287 211.786808196 -13.8424692703 56744.4612541 r.MP9601
184405 1615941p 287 216.463930968 -12.2045322764 56386.5547352 r.MP9601
184405 1616323p 287 215.975678388 -12.000515816 56389.4149926 r.MP9601
184405 1616334p 287 215.967928349 -11.9973185452 56389.4587576 r.MP9601
184405 1616510p 287 215.791184238 -11.9244736956 56390.4473683 r.MP9601
184405 1616521p 287 215.783010646 -11.9211088375 56390.4925679 r.MP9601
184405 1616688p 287 215.618690105 -11.8535651714 56391.3939904 r.MP9601
184405 1616699p 287 215.610733892 -11.8503010838 56391.4371915 r.MP9601
184405 1616710p 287 215.60274152 -11.8470221621 56391.480589 r.MP9601
256028 1616321p 287 215.577775733 -14.6788120572 56389.4071649 r.MP9601
256028 1616332p 287 215.569795171 -14.675969665 56389.450894 r.MP9601
349266 1716266p 287 212.687124718 -10.2224321513 56805.3816791 r.MP9601
