    Object      Image   Exp_time               RA              DEC             time       filter
32700 1741556p 287 21.6504926415 11.0566652336 56918.3922937 r.MP9601
32700 1741566p 287 21.6441080943 11.0546745307 56918.4318878 r.MP9601
58790 1756819p 387 46.3508003281 14.9082913428 56978.271391 r.MP9601
58790 1756841p 387 46.3257536234 14.9034903469 56978.3800928 r.MP9601
58790 1756866p 387 46.2995360463 14.8984649163 56978.4938761 r.MP9601
58790 1757102p 500 45.8902072135 14.8200394692 56980.2811405 r.MP9601
58790 1757797p 500 44.968519513 14.6466821657 56984.4037274 r.MP9601
95339 1671655p 287 9.68001534587 3.47772615925 56623.296317 r.MP9601
95339 1671665p 287 9.67982268411 3.4773279916 56623.3425558 r.MP9601
95339 1672598p 287 9.8144803666 3.48334441029 56631.244875 r.MP9601
125665 1635773p 287 212.355721029 -12.467362593 56477.3114214 r.MP9601
125665 1636131p 287 212.47737916 -12.4998295077 56479.3191974 r.MP9601
125665 1645169p 287 216.108424207 -13.6194477401 56506.2825644 r.MP9601
125665 1645169p 287 216.108424207 -13.6194477401 56506.2825644 r.MP9601
125665 1645824p 287 216.925746993 -13.8738939997 56510.2636753 r.MP9601
125665 1645956p 287 217.14122036 -13.9405453317 56511.263223 r.MP9601
125665 1646175p 287 217.355914344 -14.0068773529 56512.2419371 r.MP9601
125665 1646179p 287 217.359436435 -14.0079634409 56512.2577668 r.MP9601
146750 1645485p 287 218.687537629 -13.4261125431 56508.2755828 r.MP9601
146750 1646361p 287 219.859549107 -13.9240272033 56513.2540705 r.MP9601
147772 1775278p 387 19.4114550988 9.55121874327 57041.2938984 r.MP9601
177979 1716501p 287 232.42219697 -13.3843363245 56806.3819947 r.MP9601
177979 1716511p 287 232.413859047 -13.3827712774 56806.420851 r.MP9601
177979 1716521p 287 232.405521313 -13.3812062659 56806.4597065 r.MP9601
177979 1716740p 287 232.185545843 -13.3401329103 56807.4895882 r.MP9601
177979 1716959p 287 231.991997605 -13.3045503714 56808.4059756 r.MP9601
243999 1635771p 287 211.756811817 -10.4287983246 56477.3028547 r.MP9601
243999 1636129p 287 211.838281936 -10.5045916681 56479.3113986 r.MP9601
243999 1645167p 287 214.728810711 -12.0765447332 56506.2744815 r.MP9601
243999 1645822p 287 215.408668429 -12.3800030961 56510.2553587 r.MP9601
243999 1645954p 287 215.588651918 -12.4585343174 56511.2551703 r.MP9601
351167 1722440p 287 214.810781457 -12.1565968364 56834.3249802 r.MP9601
351167 1728418p 287 215.802630496 -12.9562117671 56856.3051189 r.MP9601
