    Object      Image   Exp_time               RA              DEC             time       filter
55439 1616508p 287 215.474448134 -14.7196131417 56390.4395453 r.MP9601
55439 1616519p 287 215.468007036 -14.7172024385 56390.4847459 r.MP9601
55439 1626149p 287 210.393601975 -12.7369796527 56423.4100157 r.MP9601
55439 1626285p 287 210.254679128 -12.6797414991 56424.4114245 r.MP9601
56985 1635600p 287 250.461474081 -18.0431200219 56476.398113 r.MP9601
56985 1635792p 287 250.344524992 -18.0387510389 56477.39259 r.MP9601
119922 1645762p 287 14.3180016511 2.78975730318 56509.5086909 r.MP9601
119922 1645775p 287 14.3197990996 2.78912116913 56509.5619486 r.MP9601
120329 1651680p 287 17.4855042006 4.53443503245 56539.4354087 r.MP9601
120329 1651697p 287 17.4786405667 4.53042084659 56539.5102847 r.MP9601
120329 1657653p 287 13.4779252989 2.48637761175 56570.3673461 r.MP9601
120329 1658269p 287 12.8613832806 2.19804009902 56574.4602226 r.MP9601
120329 1658270p 287 12.8606336372 2.19769304192 56574.4652202 r.MP9601
143621 1645762p 287 14.4396919695 2.83235032345 56509.5086909 r.MP9601
143621 1645775p 287 14.4403576912 2.83143310691 56509.5619486 r.MP9601
143621 1646271p 287 14.4577135035 2.77375140866 56512.4875917 r.MP9601
143621 1646281p 287 14.4576973323 2.7728781642 56512.5264026 r.MP9601
175936 1671904p 387 25.1127999977 12.6517641139 56625.2644976 r.MP9601
175936 1672414p 287 24.713505921 12.4805943064 56630.4099112 r.MP9601
177940 1672380p 287 15.8615885751 4.16034112906 56630.2751613 r.MP9601
177940 1672393p 287 15.8599151167 4.16061641658 56630.327321 r.MP9601
177940 1672748p 387 15.805166338 4.17301473906 56632.2210665 r.MP9601
207387 1671725p 387 23.0955534217 11.6834745576 56624.2458999 r.MP9601
207387 1671727p 387 23.0939561942 11.6828209067 56624.2648769 r.MP9601
207591 1774993p 387 11.2086377543 4.21803442765 57040.2406386 r.MP9601
223992 1717290p 287 245.013019304 -18.2051123539 56810.4611332 r.MP9601
231400 1774681p 387 14.9688848863 5.27639628354 57039.2793592 r.MP9601
231400 1774682p 387 14.9708130225 5.27716615088 57039.2876821 r.MP9601
233893 1635600p 287 250.430478799 -17.9906766258 56476.398113 r.MP9601
233893 1635792p 287 250.310879938 -17.98553705 56477.39259 r.MP9601
332262 1722368p 287 15.1966335697 3.97961478259 56833.6085575 r.MP9601
332262 1722515p 287 15.4343783696 4.05716864295 56834.6072198 r.MP9601
355761 1686859p 387 219.481322389 -14.9066045279 56691.5751547 r.MP9601
355761 1715377p 287 212.392766386 -13.6799043697 56799.3855021 r.MP9601
355761 1716262p 287 211.651733272 -13.4851561569 56805.3660746 r.MP9601
367139 1768985p 287 16.083174843 6.30621455105 57008.2509202 r.MP9601
