    Object      Image   Exp_time               RA              DEC             time       filter
6806 1729261p 287 25.0423362306 12.4972809146 56863.536408 r.MP9601
6806 1729271p 287 25.0521560432 12.5025898592 56863.5780468 r.MP9601
6806 1729281p 287 25.0619705635 12.5078959426 56863.6196632 r.MP9601
6806 1778099p 387 26.2752772045 16.09757002 57046.2827095 r.MP9601
6806 1778108p 387 26.2912829836 16.1022941625 57046.3321482 r.MP9601
6806 1778109p 387 26.2933179143 16.1028947769 57046.3384337 r.MP9601
25036 1751524p 287 25.6660872728 15.7473313679 56952.2987263 r.MP9601
25036 1751535p 287 25.6554775961 15.7424170114 56952.3444412 r.MP9601
25036 1751546p 287 25.6453221128 15.7377130353 56952.3881992 r.MP9601
25036 1751814p 387 25.3908250677 15.6192378695 56953.4865222 r.MP9601
25036 1757097p 387 20.3539554164 12.8223951801 56980.2552326 r.MP9601
25036 1757120p 387 20.33819708 12.8110506371 56980.3865521 r.MP9601
25036 1757545p 287 20.1260585804 12.6546524804 56982.2313596 r.MP9601
25036 1757586p 287 20.1087678483 12.6414209216 56982.3928294 r.MP9601
44773 1729478p 287 25.2268064236 14.1545023454 56864.5059945 r.MP9601
44773 1729489p 287 25.2353577957 14.1579373574 56864.5493842 r.MP9601
44773 1729500p 287 25.2438703692 14.1613567844 56864.5925769 r.MP9601
44773 1741579p 287 27.5991688821 15.074741817 56918.4824111 r.MP9601
44773 1741590p 287 27.5935970455 15.0723326948 56918.5251345 r.MP9601
44773 1742024p 287 26.8654008368 14.7545817548 56923.511787 r.MP9601
44773 1751558p 287 20.7901205715 11.8065260399 56952.4370775 r.MP9601
44773 1751568p 287 20.7812943432 11.8018252926 56952.4765244 r.MP9601
44773 1751578p 287 20.7725936837 11.7971914218 56952.51541 r.MP9601
44773 1751803p 387 20.5688198124 11.6882097255 56953.4309462 r.MP9601
53537 1658020p 287 22.8025787336 12.8032892449 56572.3666279 r.MP9601
53537 1658150p 287 22.5334220865 12.738746621 56573.4858396 r.MP9601
61772 1691671p 287 213.084053777 -12.4382175529 56712.5584598 r.MP9601
61772 1691904p 287 213.11989704 -12.4188572698 56713.5278135 r.MP9601
61772 1692178p 287 213.175542004 -12.3679655461 56715.638792 r.MP9601
75364 1774988p 387 21.6995387596 4.25815026614 57040.2151121 r.MP9601
77018 1616728p 287 239.899461819 -13.6996751831 56391.5631718 r.MP9601
77018 1616924p 287 239.832458435 -13.6816178041 56392.5319986 r.MP9601
77018 1616934p 287 239.829471818 -13.680844128 56392.5729579 r.MP9601
77018 1617940p 287 238.857524364 -13.4870077007 56401.5737915 r.MP9601
77018 1624860p 287 236.076054992 -13.1234531316 56416.4252177 r.MP9601
102022 1607612p 287 212.417130774 -13.0448286963 56331.5602852 r.MP9601
102022 1607623p 287 212.422222914 -13.0477384904 56331.607471 r.MP9601
134991 1630875p 287 240.313401897 -12.3829396326 56449.4166708 r.MP9601
134991 1635432p 287 236.718379283 -12.0713692525 56475.3323908 r.MP9601
134991 1635593p 287 236.670724666 -12.0939113017 56476.3700082 r.MP9601
147777 1646434p 287 24.7218728325 14.6826144792 56513.506855 r.MP9601
147777 1646445p 287 24.7271371657 14.6850989067 56513.5502722 r.MP9601
147777 1651343p 287 25.915616776 15.3658792623 56537.4488197 r.MP9601
147777 1651354p 287 25.9144028077 15.3657245409 56537.4916656 r.MP9601
147777 1651498p 287 25.8838276339 15.3609012229 56538.4676347 r.MP9601
147777 1651510p 287 25.8822162539 15.3606035382 56538.5142288 r.MP9601
147777 1658262p 287 20.7185949879 13.1970737535 56574.408594 r.MP9601
149377 1645559p 287 13.8793796094 3.42583580474 56508.5021655 r.MP9601
149377 1645754p 287 13.9721132919 3.48831597165 56509.4775995 r.MP9601
149377 1645764p 287 13.9756771551 3.49075667795 56509.5164781 r.MP9601
149377 1646271p 287 14.2180742429 3.66791486838 56512.4875917 r.MP9601
149377 1646281p 287 14.2208395171 3.67009258915 56512.5264026 r.MP9601
149377 1646580p 287 14.4024770905 3.8271262926 56515.5036778 r.MP9601
149377 1650808p 287 14.0443424404 4.33140027742 56534.4200832 r.MP9601
149377 1651025p 287 13.9497830315 4.33368678173 56535.4241381 r.MP9601
149377 1651036p 287 13.94552068 4.33372275094 56535.4673011 r.MP9601
149377 1651842p 287 13.3681559395 4.30932732495 56540.4105408 r.MP9601
149377 1651852p 287 13.3629014078 4.30889618389 56540.4493434 r.MP9601
175839 1735073p 287 24.8735020424 12.5369785632 56892.5758153 r.MP9601
175839 1735085p 287 24.8772303714 12.5373448552 56892.62291 r.MP9601
175839 1736163p 287 25.1263041749 12.5426586057 56896.4682789 r.MP9601
175839 1736200p 287 25.1335666145 12.5419442674 56896.6111465 r.MP9601
175839 1757899p 287 14.364234721 4.649592561 56985.2788898 r.MP9601
175839 1757987p 287 14.365240864 4.61665374557 56986.3052049 r.MP9601
175839 1768986p 287 16.2281793911 4.81925184426 57008.2548593 r.MP9601
175839 1768986p 287 16.2281793911 4.81925184426 57008.2548593 r.MP9601
175839 1768987p 287 16.2288100693 4.81943219324 57008.2587705 r.MP9601
266217 1681684p 387 20.4168850023 13.6995691535 56655.2968222 r.MP9601
266217 1681944p 287 21.1680861189 13.8031764195 56659.2298705 r.MP9601
266217 1681956p 287 21.1776811868 13.8046807587 56659.2769629 r.MP9601
266217 1681972p 387 21.1940258758 13.8072433207 56659.3571822 r.MP9601
266217 1682233p 387 21.3746049231 13.8359302105 56660.2366835 r.MP9601
