304757	1704877p	238.977085673	-13.6383516797	8544603.0	14.5587702767	226.619981244	201.719502162	-5.25842166303	-1.3339532561

304757	1704877p	238.977085673	-13.6383516797	8544603.0	14.5587702767	226.619981244	201.719502162	-5.25842166303	-1.3339532561

304757	1704877p	238.977085673	-13.6383516797	8544603.0	14.5587702767	226.619981244	201.719502162	-5.25842166303	-1.3339532561

304757	1705895p	237.879407592	-13.5514267516	190115696.0	11.2054550655	225.207198125	204.289258844	-4.16732952034	0.0363056963309

304757	1705895p	237.879407592	-13.5514267516	190115696.0	11.2054550655	225.207198125	204.289258844	-4.16732952034	0.0363056963309

304757	1705895p	237.879407592	-13.5514267516	190115696.0	11.2054550655	225.207198125	204.289258844	-4.16732952034	0.0363056963309

304757	1705924p	237.853057937	-13.5503295865	27781276.0	13.2576195273	10.1305517771	220.366476242	-2.75857481687	2.98651123155

304757	1705924p	237.853057937	-13.5503295865	27781276.0	13.2576195273	10.1305517771	220.366476242	-2.75857481687	2.98651123155

304757	1705924p	237.853057937	-13.5503295865	27781276.0	13.2576195273	10.1305517771	220.366476242	-2.75857481687	2.98651123155

318255	1645495p	246.070905148	-12.9300524469	22424270.0	13.6132042152	177.106372583	188.432428038	-1.45853115523	-1.81119104596

318255	1645495p	246.070905148	-12.9300524469	22424270.0	13.6132042152	177.106372583	188.432428038	-1.45853115523	-1.81119104596

318255	1645495p	246.070905148	-12.9300524469	22424270.0	13.6132042152	177.106372583	188.432428038	-1.45853115523	-1.81119104596

